Batch,Type,Organism,SampID,Compound,Detected
Dino_Green,Prasinophyte,1545,211218_Smp_1545_B,Trehalose,No
Dino_Green,Prasinophyte,1545,211218_Smp_1545_C,Trehalose,No
Dino_Green,Dino,1771,211218_Smp_1771_A,Trehalose,No
Dino_Green,Dino,1771,211218_Smp_1771_B,Trehalose,No
Dino_Green,Dino,1771,211218_Smp_1771_C,Trehalose,No
Dino_Green,Dino,2021,211218_Smp_2021_A,Trehalose,Yes
Dino_Green,Dino,2021,211218_Smp_2021_B,Trehalose,Yes
Dino_Green,Dino,2021,211218_Smp_2021_C,Trehalose,Yes
Dino_Green,Prasinophyte,3430,211218_Smp_3430_A,Trehalose,Yes
Dino_Green,Prasinophyte,3430,211218_Smp_3430_B,Trehalose,Yes
Dino_Green,Prasinophyte,3430,211218_Smp_3430_C,Trehalose,Yes
Haptophyte,Haptophyte,116,220104_Smp_116-1_A,(3-Carboxypropyl)trimethylammonium,Yes
Haptophyte,Haptophyte,116,220104_Smp_116-1_B,(3-Carboxypropyl)trimethylammonium,Yes
Haptophyte,Haptophyte,116,220104_Smp_116-1_C,(3-Carboxypropyl)trimethylammonium,Yes
Haptophyte,Haptophyte,371,220104_Smp_371_A,(3-Carboxypropyl)trimethylammonium,Yes
Haptophyte,Haptophyte,371,220104_Smp_371_B,(3-Carboxypropyl)trimethylammonium,Yes
Haptophyte,Haptophyte,371,220104_Smp_371_C,(3-Carboxypropyl)trimethylammonium,Yes
Haptophyte,Haptophyte,2090,220104_Smp_2090_A,(3-Carboxypropyl)trimethylammonium,Yes
Haptophyte,Haptophyte,2090,220104_Smp_2090_B,(3-Carboxypropyl)trimethylammonium,Yes
Haptophyte,Haptophyte,2090,220104_Smp_2090_C,(3-Carboxypropyl)trimethylammonium,Yes
Haptophyte,Haptophyte,Ca,220104_Smp_Ca_A,(3-Carboxypropyl)trimethylammonium,Yes
Haptophyte,Haptophyte,Ca,220104_Smp_Ca_B,(3-Carboxypropyl)trimethylammonium,Yes
Haptophyte,Haptophyte,Ca,220104_Smp_Ca_C,(3-Carboxypropyl)trimethylammonium,Yes
Haptophyte,Haptophyte,Cr,220104_Smp_Cr_A,(3-Carboxypropyl)trimethylammonium,Yes
Haptophyte,Haptophyte,Cr,220104_Smp_Cr_B,(3-Carboxypropyl)trimethylammonium,Yes
Haptophyte,Haptophyte,Cr,220104_Smp_Cr_C,(3-Carboxypropyl)trimethylammonium,Yes
Haptophyte,Haptophyte,Cs,220104_Smp_Cs_A,(3-Carboxypropyl)trimethylammonium,Yes
Haptophyte,Haptophyte,Cs,220104_Smp_Cs_B,(3-Carboxypropyl)trimethylammonium,Yes
Haptophyte,Haptophyte,Cs,220104_Smp_Cs_C,(3-Carboxypropyl)trimethylammonium,Yes
Haptophyte,Haptophyte,P3,220104_Smp_P3_A,(3-Carboxypropyl)trimethylammonium,No
Haptophyte,Haptophyte,P3,220104_Smp_P3_B,(3-Carboxypropyl)trimethylammonium,No
Haptophyte,Haptophyte,P3,220104_Smp_P3_C,(3-Carboxypropyl)trimethylammonium,No
Haptophyte,Haptophyte,P5,220104_Smp_P5-5_A,(3-Carboxypropyl)trimethylammonium,Yes
Haptophyte,Haptophyte,P5,220104_Smp_P5-5_B,(3-Carboxypropyl)trimethylammonium,Yes
Haptophyte,Haptophyte,P5,220104_Smp_P5-5_C,(3-Carboxypropyl)trimethylammonium,Yes
Haptophyte,Haptophyte,116,220104_Smp_116-1_A,2-O-alpha-D-Glucosylglycerol,Yes
Haptophyte,Haptophyte,116,220104_Smp_116-1_B,2-O-alpha-D-Glucosylglycerol,Yes
Haptophyte,Haptophyte,116,220104_Smp_116-1_C,2-O-alpha-D-Glucosylglycerol,Yes
Haptophyte,Haptophyte,371,220104_Smp_371_A,2-O-alpha-D-Glucosylglycerol,Yes
Haptophyte,Haptophyte,371,220104_Smp_371_B,2-O-alpha-D-Glucosylglycerol,Yes
Haptophyte,Haptophyte,371,220104_Smp_371_C,2-O-alpha-D-Glucosylglycerol,Yes
Haptophyte,Haptophyte,2090,220104_Smp_2090_A,2-O-alpha-D-Glucosylglycerol,Yes
Haptophyte,Haptophyte,2090,220104_Smp_2090_B,2-O-alpha-D-Glucosylglycerol,Yes
Haptophyte,Haptophyte,2090,220104_Smp_2090_C,2-O-alpha-D-Glucosylglycerol,Yes
Haptophyte,Haptophyte,Ca,220104_Smp_Ca_A,2-O-alpha-D-Glucosylglycerol,Yes
Haptophyte,Haptophyte,Ca,220104_Smp_Ca_B,2-O-alpha-D-Glucosylglycerol,Yes
Haptophyte,Haptophyte,Ca,220104_Smp_Ca_C,2-O-alpha-D-Glucosylglycerol,Yes
Haptophyte,Haptophyte,Cr,220104_Smp_Cr_A,2-O-alpha-D-Glucosylglycerol,No
Haptophyte,Haptophyte,Cr,220104_Smp_Cr_B,2-O-alpha-D-Glucosylglycerol,No
Haptophyte,Haptophyte,Cr,220104_Smp_Cr_C,2-O-alpha-D-Glucosylglycerol,No
Haptophyte,Haptophyte,Cs,220104_Smp_Cs_A,2-O-alpha-D-Glucosylglycerol,Yes
Haptophyte,Haptophyte,Cs,220104_Smp_Cs_B,2-O-alpha-D-Glucosylglycerol,Yes
Haptophyte,Haptophyte,Cs,220104_Smp_Cs_C,2-O-alpha-D-Glucosylglycerol,Yes
Haptophyte,Haptophyte,P3,220104_Smp_P3_A,2-O-alpha-D-Glucosylglycerol,Yes
Haptophyte,Haptophyte,P3,220104_Smp_P3_B,2-O-alpha-D-Glucosylglycerol,Yes
Haptophyte,Haptophyte,P3,220104_Smp_P3_C,2-O-alpha-D-Glucosylglycerol,Yes
Haptophyte,Haptophyte,P5,220104_Smp_P5-5_A,2-O-alpha-D-Glucosylglycerol,Yes
Haptophyte,Haptophyte,P5,220104_Smp_P5-5_B,2-O-alpha-D-Glucosylglycerol,Yes
Haptophyte,Haptophyte,P5,220104_Smp_P5-5_C,2-O-alpha-D-Glucosylglycerol,Yes
Haptophyte,Haptophyte,116,220104_Smp_116-1_A,5-Hydroxyectoine,No
Haptophyte,Haptophyte,116,220104_Smp_116-1_B,5-Hydroxyectoine,No
Haptophyte,Haptophyte,116,220104_Smp_116-1_C,5-Hydroxyectoine,No
Haptophyte,Haptophyte,371,220104_Smp_371_A,5-Hydroxyectoine,No
Haptophyte,Haptophyte,371,220104_Smp_371_B,5-Hydroxyectoine,No
Haptophyte,Haptophyte,371,220104_Smp_371_C,5-Hydroxyectoine,No
Haptophyte,Haptophyte,2090,220104_Smp_2090_A,5-Hydroxyectoine,Yes
Haptophyte,Haptophyte,2090,220104_Smp_2090_B,5-Hydroxyectoine,Yes
Haptophyte,Haptophyte,2090,220104_Smp_2090_C,5-Hydroxyectoine,Yes
Haptophyte,Haptophyte,Ca,220104_Smp_Ca_A,5-Hydroxyectoine,Yes
Haptophyte,Haptophyte,Ca,220104_Smp_Ca_B,5-Hydroxyectoine,Yes
Haptophyte,Haptophyte,Ca,220104_Smp_Ca_C,5-Hydroxyectoine,Yes
Haptophyte,Haptophyte,Cr,220104_Smp_Cr_A,5-Hydroxyectoine,Yes
Haptophyte,Haptophyte,Cr,220104_Smp_Cr_B,5-Hydroxyectoine,Yes
Haptophyte,Haptophyte,Cr,220104_Smp_Cr_C,5-Hydroxyectoine,Yes
Haptophyte,Haptophyte,Cs,220104_Smp_Cs_A,5-Hydroxyectoine,Yes
Haptophyte,Haptophyte,Cs,220104_Smp_Cs_B,5-Hydroxyectoine,Yes
Haptophyte,Haptophyte,Cs,220104_Smp_Cs_C,5-Hydroxyectoine,Yes
Haptophyte,Haptophyte,P3,220104_Smp_P3_A,5-Hydroxyectoine,No
Haptophyte,Haptophyte,P3,220104_Smp_P3_B,5-Hydroxyectoine,No
Haptophyte,Haptophyte,P3,220104_Smp_P3_C,5-Hydroxyectoine,No
Haptophyte,Haptophyte,P5,220104_Smp_P5-5_A,5-Hydroxyectoine,No
Haptophyte,Haptophyte,P5,220104_Smp_P5-5_B,5-Hydroxyectoine,No
Haptophyte,Haptophyte,P5,220104_Smp_P5-5_C,5-Hydroxyectoine,No
Haptophyte,Haptophyte,116,220104_Smp_116-1_A,Arsenobetaine,No
Haptophyte,Haptophyte,116,220104_Smp_116-1_B,Arsenobetaine,No
Haptophyte,Haptophyte,116,220104_Smp_116-1_C,Arsenobetaine,No
Haptophyte,Haptophyte,371,220104_Smp_371_A,Arsenobetaine,No
Haptophyte,Haptophyte,371,220104_Smp_371_B,Arsenobetaine,No
Haptophyte,Haptophyte,371,220104_Smp_371_C,Arsenobetaine,No
Haptophyte,Haptophyte,2090,220104_Smp_2090_A,Arsenobetaine,No
Haptophyte,Haptophyte,2090,220104_Smp_2090_B,Arsenobetaine,No
Haptophyte,Haptophyte,2090,220104_Smp_2090_C,Arsenobetaine,No
Haptophyte,Haptophyte,Ca,220104_Smp_Ca_A,Arsenobetaine,No
Haptophyte,Haptophyte,Ca,220104_Smp_Ca_B,Arsenobetaine,No
Haptophyte,Haptophyte,Ca,220104_Smp_Ca_C,Arsenobetaine,No
Haptophyte,Haptophyte,Cr,220104_Smp_Cr_A,Arsenobetaine,No
Haptophyte,Haptophyte,Cr,220104_Smp_Cr_B,Arsenobetaine,No
Haptophyte,Haptophyte,Cr,220104_Smp_Cr_C,Arsenobetaine,No
Haptophyte,Haptophyte,Cs,220104_Smp_Cs_A,Arsenobetaine,No
Haptophyte,Haptophyte,Cs,220104_Smp_Cs_B,Arsenobetaine,No
Haptophyte,Haptophyte,Cs,220104_Smp_Cs_C,Arsenobetaine,No
Haptophyte,Haptophyte,P3,220104_Smp_P3_A,Arsenobetaine,No
Haptophyte,Haptophyte,P3,220104_Smp_P3_B,Arsenobetaine,No
Haptophyte,Haptophyte,P3,220104_Smp_P3_C,Arsenobetaine,No
Haptophyte,Haptophyte,P5,220104_Smp_P5-5_A,Arsenobetaine,No
Haptophyte,Haptophyte,P5,220104_Smp_P5-5_B,Arsenobetaine,No
Haptophyte,Haptophyte,P5,220104_Smp_P5-5_C,Arsenobetaine,No
Haptophyte,Haptophyte,116,220104_Smp_116-1_A,beta-Alanine,No
Haptophyte,Haptophyte,116,220104_Smp_116-1_B,beta-Alanine,No
Haptophyte,Haptophyte,116,220104_Smp_116-1_C,beta-Alanine,No
Haptophyte,Haptophyte,371,220104_Smp_371_A,beta-Alanine,No
Haptophyte,Haptophyte,371,220104_Smp_371_B,beta-Alanine,No
Haptophyte,Haptophyte,371,220104_Smp_371_C,beta-Alanine,No
Haptophyte,Haptophyte,2090,220104_Smp_2090_A,beta-Alanine,No
Haptophyte,Haptophyte,2090,220104_Smp_2090_B,beta-Alanine,No
Haptophyte,Haptophyte,2090,220104_Smp_2090_C,beta-Alanine,No
Haptophyte,Haptophyte,Ca,220104_Smp_Ca_A,beta-Alanine,Yes
Haptophyte,Haptophyte,Ca,220104_Smp_Ca_B,beta-Alanine,Yes
Haptophyte,Haptophyte,Ca,220104_Smp_Ca_C,beta-Alanine,Yes
Haptophyte,Haptophyte,Cr,220104_Smp_Cr_A,beta-Alanine,Yes
Haptophyte,Haptophyte,Cr,220104_Smp_Cr_B,beta-Alanine,Yes
Haptophyte,Haptophyte,Cr,220104_Smp_Cr_C,beta-Alanine,Yes
Haptophyte,Haptophyte,Cs,220104_Smp_Cs_A,beta-Alanine,Yes
Haptophyte,Haptophyte,Cs,220104_Smp_Cs_B,beta-Alanine,Yes
Haptophyte,Haptophyte,Cs,220104_Smp_Cs_C,beta-Alanine,Yes
Haptophyte,Haptophyte,P3,220104_Smp_P3_A,beta-Alanine,No
Haptophyte,Haptophyte,P3,220104_Smp_P3_B,beta-Alanine,No
Haptophyte,Haptophyte,P3,220104_Smp_P3_C,beta-Alanine,No
Haptophyte,Haptophyte,P5,220104_Smp_P5-5_A,beta-Alanine,No
Haptophyte,Haptophyte,P5,220104_Smp_P5-5_B,beta-Alanine,No
Haptophyte,Haptophyte,P5,220104_Smp_P5-5_C,beta-Alanine,No
Haptophyte,Haptophyte,116,220104_Smp_116-1_A,beta-Alaninebetaine,No
Haptophyte,Haptophyte,116,220104_Smp_116-1_B,beta-Alaninebetaine,No
Haptophyte,Haptophyte,116,220104_Smp_116-1_C,beta-Alaninebetaine,No
Haptophyte,Haptophyte,371,220104_Smp_371_A,beta-Alaninebetaine,Yes
Haptophyte,Haptophyte,371,220104_Smp_371_B,beta-Alaninebetaine,Yes
Haptophyte,Haptophyte,371,220104_Smp_371_C,beta-Alaninebetaine,Yes
Haptophyte,Haptophyte,2090,220104_Smp_2090_A,beta-Alaninebetaine,Yes
Haptophyte,Haptophyte,2090,220104_Smp_2090_B,beta-Alaninebetaine,Yes
Haptophyte,Haptophyte,2090,220104_Smp_2090_C,beta-Alaninebetaine,Yes
Haptophyte,Haptophyte,Ca,220104_Smp_Ca_A,beta-Alaninebetaine,Yes
Haptophyte,Haptophyte,Ca,220104_Smp_Ca_B,beta-Alaninebetaine,Yes
Haptophyte,Haptophyte,Ca,220104_Smp_Ca_C,beta-Alaninebetaine,Yes
Haptophyte,Haptophyte,Cr,220104_Smp_Cr_A,beta-Alaninebetaine,Yes
Haptophyte,Haptophyte,Cr,220104_Smp_Cr_B,beta-Alaninebetaine,Yes
Haptophyte,Haptophyte,Cr,220104_Smp_Cr_C,beta-Alaninebetaine,Yes
Haptophyte,Haptophyte,Cs,220104_Smp_Cs_A,beta-Alaninebetaine,Yes
Haptophyte,Haptophyte,Cs,220104_Smp_Cs_B,beta-Alaninebetaine,Yes
Haptophyte,Haptophyte,Cs,220104_Smp_Cs_C,beta-Alaninebetaine,Yes
Haptophyte,Haptophyte,P3,220104_Smp_P3_A,beta-Alaninebetaine,No
Haptophyte,Haptophyte,P3,220104_Smp_P3_B,beta-Alaninebetaine,No
Haptophyte,Haptophyte,P3,220104_Smp_P3_C,beta-Alaninebetaine,No
Haptophyte,Haptophyte,P5,220104_Smp_P5-5_A,beta-Alaninebetaine,No
Haptophyte,Haptophyte,P5,220104_Smp_P5-5_B,beta-Alaninebetaine,No
Haptophyte,Haptophyte,P5,220104_Smp_P5-5_C,beta-Alaninebetaine,No
Haptophyte,Haptophyte,116,220104_Smp_116-1_A,beta-Glutamic acid,No
Haptophyte,Haptophyte,116,220104_Smp_116-1_B,beta-Glutamic acid,No
Haptophyte,Haptophyte,116,220104_Smp_116-1_C,beta-Glutamic acid,No
Haptophyte,Haptophyte,371,220104_Smp_371_A,beta-Glutamic acid,Yes
Haptophyte,Haptophyte,371,220104_Smp_371_B,beta-Glutamic acid,Yes
Haptophyte,Haptophyte,371,220104_Smp_371_C,beta-Glutamic acid,Yes
Haptophyte,Haptophyte,2090,220104_Smp_2090_A,beta-Glutamic acid,No
Haptophyte,Haptophyte,2090,220104_Smp_2090_B,beta-Glutamic acid,No
Haptophyte,Haptophyte,2090,220104_Smp_2090_C,beta-Glutamic acid,No
Haptophyte,Haptophyte,Ca,220104_Smp_Ca_A,beta-Glutamic acid,Yes
Haptophyte,Haptophyte,Ca,220104_Smp_Ca_B,beta-Glutamic acid,Yes
Haptophyte,Haptophyte,Ca,220104_Smp_Ca_C,beta-Glutamic acid,Yes
Haptophyte,Haptophyte,Cr,220104_Smp_Cr_A,beta-Glutamic acid,Yes
Haptophyte,Haptophyte,Cr,220104_Smp_Cr_B,beta-Glutamic acid,Yes
Haptophyte,Haptophyte,Cr,220104_Smp_Cr_C,beta-Glutamic acid,Yes
Haptophyte,Haptophyte,Cs,220104_Smp_Cs_A,beta-Glutamic acid,Yes
Haptophyte,Haptophyte,Cs,220104_Smp_Cs_B,beta-Glutamic acid,Yes
Haptophyte,Haptophyte,Cs,220104_Smp_Cs_C,beta-Glutamic acid,Yes
Haptophyte,Haptophyte,P3,220104_Smp_P3_A,beta-Glutamic acid,No
Haptophyte,Haptophyte,P3,220104_Smp_P3_B,beta-Glutamic acid,No
Haptophyte,Haptophyte,P3,220104_Smp_P3_C,beta-Glutamic acid,No
Haptophyte,Haptophyte,P5,220104_Smp_P5-5_A,beta-Glutamic acid,No
Haptophyte,Haptophyte,P5,220104_Smp_P5-5_B,beta-Glutamic acid,No
Haptophyte,Haptophyte,P5,220104_Smp_P5-5_C,beta-Glutamic acid,No
Haptophyte,Haptophyte,116,220104_Smp_116-1_A,Betonicine,No
Haptophyte,Haptophyte,116,220104_Smp_116-1_B,Betonicine,No
Haptophyte,Haptophyte,116,220104_Smp_116-1_C,Betonicine,No
Haptophyte,Haptophyte,371,220104_Smp_371_A,Betonicine,No
Haptophyte,Haptophyte,371,220104_Smp_371_B,Betonicine,No
Haptophyte,Haptophyte,371,220104_Smp_371_C,Betonicine,No
Haptophyte,Haptophyte,2090,220104_Smp_2090_A,Betonicine,No
Haptophyte,Haptophyte,2090,220104_Smp_2090_B,Betonicine,No
Haptophyte,Haptophyte,2090,220104_Smp_2090_C,Betonicine,No
Haptophyte,Haptophyte,Ca,220104_Smp_Ca_A,Betonicine,No
Haptophyte,Haptophyte,Ca,220104_Smp_Ca_B,Betonicine,No
Haptophyte,Haptophyte,Ca,220104_Smp_Ca_C,Betonicine,No
Haptophyte,Haptophyte,Cr,220104_Smp_Cr_A,Betonicine,No
Haptophyte,Haptophyte,Cr,220104_Smp_Cr_B,Betonicine,No
Haptophyte,Haptophyte,Cr,220104_Smp_Cr_C,Betonicine,No
Haptophyte,Haptophyte,Cs,220104_Smp_Cs_A,Betonicine,No
Haptophyte,Haptophyte,Cs,220104_Smp_Cs_B,Betonicine,No
Haptophyte,Haptophyte,Cs,220104_Smp_Cs_C,Betonicine,No
Haptophyte,Haptophyte,P3,220104_Smp_P3_A,Betonicine,No
Haptophyte,Haptophyte,P3,220104_Smp_P3_B,Betonicine,No
Haptophyte,Haptophyte,P3,220104_Smp_P3_C,Betonicine,No
Haptophyte,Haptophyte,P5,220104_Smp_P5-5_A,Betonicine,No
Haptophyte,Haptophyte,P5,220104_Smp_P5-5_B,Betonicine,No
Haptophyte,Haptophyte,P5,220104_Smp_P5-5_C,Betonicine,No
Haptophyte,Haptophyte,116,220104_Smp_116-1_A,Carnitine,Yes
Haptophyte,Haptophyte,116,220104_Smp_116-1_B,Carnitine,Yes
Haptophyte,Haptophyte,116,220104_Smp_116-1_C,Carnitine,Yes
Haptophyte,Haptophyte,371,220104_Smp_371_A,Carnitine,Yes
Haptophyte,Haptophyte,371,220104_Smp_371_B,Carnitine,Yes
Haptophyte,Haptophyte,371,220104_Smp_371_C,Carnitine,Yes
Haptophyte,Haptophyte,2090,220104_Smp_2090_A,Carnitine,Yes
Haptophyte,Haptophyte,2090,220104_Smp_2090_B,Carnitine,Yes
Haptophyte,Haptophyte,2090,220104_Smp_2090_C,Carnitine,Yes
Haptophyte,Haptophyte,Ca,220104_Smp_Ca_A,Carnitine,Yes
Haptophyte,Haptophyte,Ca,220104_Smp_Ca_B,Carnitine,Yes
Haptophyte,Haptophyte,Ca,220104_Smp_Ca_C,Carnitine,Yes
Haptophyte,Haptophyte,Cr,220104_Smp_Cr_A,Carnitine,Yes
Haptophyte,Haptophyte,Cr,220104_Smp_Cr_B,Carnitine,Yes
Haptophyte,Haptophyte,Cr,220104_Smp_Cr_C,Carnitine,Yes
Haptophyte,Haptophyte,Cs,220104_Smp_Cs_A,Carnitine,Yes
Haptophyte,Haptophyte,Cs,220104_Smp_Cs_B,Carnitine,Yes
Haptophyte,Haptophyte,Cs,220104_Smp_Cs_C,Carnitine,Yes
Haptophyte,Haptophyte,P3,220104_Smp_P3_A,Carnitine,Yes
Haptophyte,Haptophyte,P3,220104_Smp_P3_B,Carnitine,Yes
Haptophyte,Haptophyte,P3,220104_Smp_P3_C,Carnitine,Yes
Haptophyte,Haptophyte,P5,220104_Smp_P5-5_A,Carnitine,Yes
Haptophyte,Haptophyte,P5,220104_Smp_P5-5_B,Carnitine,Yes
Haptophyte,Haptophyte,P5,220104_Smp_P5-5_C,Carnitine,Yes
Haptophyte,Haptophyte,116,220104_Smp_116-1_A,Dimethylsulfonioacetate,No
Haptophyte,Haptophyte,116,220104_Smp_116-1_B,Dimethylsulfonioacetate,No
Haptophyte,Haptophyte,116,220104_Smp_116-1_C,Dimethylsulfonioacetate,No
Haptophyte,Haptophyte,371,220104_Smp_371_A,Dimethylsulfonioacetate,Yes
Haptophyte,Haptophyte,371,220104_Smp_371_B,Dimethylsulfonioacetate,Yes
Haptophyte,Haptophyte,371,220104_Smp_371_C,Dimethylsulfonioacetate,Yes
Haptophyte,Haptophyte,2090,220104_Smp_2090_A,Dimethylsulfonioacetate,Yes
Haptophyte,Haptophyte,2090,220104_Smp_2090_B,Dimethylsulfonioacetate,Yes
Haptophyte,Haptophyte,2090,220104_Smp_2090_C,Dimethylsulfonioacetate,Yes
Haptophyte,Haptophyte,Ca,220104_Smp_Ca_A,Dimethylsulfonioacetate,Yes
Haptophyte,Haptophyte,Ca,220104_Smp_Ca_B,Dimethylsulfonioacetate,Yes
Haptophyte,Haptophyte,Ca,220104_Smp_Ca_C,Dimethylsulfonioacetate,Yes
Haptophyte,Haptophyte,Cr,220104_Smp_Cr_A,Dimethylsulfonioacetate,Yes
Haptophyte,Haptophyte,Cr,220104_Smp_Cr_B,Dimethylsulfonioacetate,Yes
Haptophyte,Haptophyte,Cr,220104_Smp_Cr_C,Dimethylsulfonioacetate,Yes
Haptophyte,Haptophyte,Cs,220104_Smp_Cs_A,Dimethylsulfonioacetate,Yes
Haptophyte,Haptophyte,Cs,220104_Smp_Cs_B,Dimethylsulfonioacetate,Yes
Haptophyte,Haptophyte,Cs,220104_Smp_Cs_C,Dimethylsulfonioacetate,Yes
Haptophyte,Haptophyte,P3,220104_Smp_P3_A,Dimethylsulfonioacetate,No
Haptophyte,Haptophyte,P3,220104_Smp_P3_B,Dimethylsulfonioacetate,No
Haptophyte,Haptophyte,P3,220104_Smp_P3_C,Dimethylsulfonioacetate,No
Haptophyte,Haptophyte,P5,220104_Smp_P5-5_A,Dimethylsulfonioacetate,No
Haptophyte,Haptophyte,P5,220104_Smp_P5-5_B,Dimethylsulfonioacetate,No
Haptophyte,Haptophyte,P5,220104_Smp_P5-5_C,Dimethylsulfonioacetate,No
Haptophyte,Haptophyte,116,220104_Smp_116-1_A,Dimethylsulfoniopropionate,Yes
Haptophyte,Haptophyte,116,220104_Smp_116-1_B,Dimethylsulfoniopropionate,Yes
Haptophyte,Haptophyte,116,220104_Smp_116-1_C,Dimethylsulfoniopropionate,Yes
Haptophyte,Haptophyte,371,220104_Smp_371_A,Dimethylsulfoniopropionate,Yes
Haptophyte,Haptophyte,371,220104_Smp_371_B,Dimethylsulfoniopropionate,Yes
Haptophyte,Haptophyte,371,220104_Smp_371_C,Dimethylsulfoniopropionate,Yes
Haptophyte,Haptophyte,2090,220104_Smp_2090_A,Dimethylsulfoniopropionate,Yes
Haptophyte,Haptophyte,2090,220104_Smp_2090_B,Dimethylsulfoniopropionate,Yes
Haptophyte,Haptophyte,2090,220104_Smp_2090_C,Dimethylsulfoniopropionate,Yes
Haptophyte,Haptophyte,Ca,220104_Smp_Ca_A,Dimethylsulfoniopropionate,Yes
Haptophyte,Haptophyte,Ca,220104_Smp_Ca_B,Dimethylsulfoniopropionate,Yes
Haptophyte,Haptophyte,Ca,220104_Smp_Ca_C,Dimethylsulfoniopropionate,Yes
Haptophyte,Haptophyte,Cr,220104_Smp_Cr_A,Dimethylsulfoniopropionate,Yes
Haptophyte,Haptophyte,Cr,220104_Smp_Cr_B,Dimethylsulfoniopropionate,Yes
Haptophyte,Haptophyte,Cr,220104_Smp_Cr_C,Dimethylsulfoniopropionate,Yes
Haptophyte,Haptophyte,Cs,220104_Smp_Cs_A,Dimethylsulfoniopropionate,Yes
Haptophyte,Haptophyte,Cs,220104_Smp_Cs_B,Dimethylsulfoniopropionate,Yes
Haptophyte,Haptophyte,Cs,220104_Smp_Cs_C,Dimethylsulfoniopropionate,Yes
Haptophyte,Haptophyte,P3,220104_Smp_P3_A,Dimethylsulfoniopropionate,Yes
Haptophyte,Haptophyte,P3,220104_Smp_P3_B,Dimethylsulfoniopropionate,Yes
Haptophyte,Haptophyte,P3,220104_Smp_P3_C,Dimethylsulfoniopropionate,Yes
Haptophyte,Haptophyte,P5,220104_Smp_P5-5_A,Dimethylsulfoniopropionate,Yes
Haptophyte,Haptophyte,P5,220104_Smp_P5-5_B,Dimethylsulfoniopropionate,Yes
Haptophyte,Haptophyte,P5,220104_Smp_P5-5_C,Dimethylsulfoniopropionate,Yes
Haptophyte,Haptophyte,116,220104_Smp_116-1_A,Ectoine,No
Haptophyte,Haptophyte,116,220104_Smp_116-1_B,Ectoine,No
Haptophyte,Haptophyte,116,220104_Smp_116-1_C,Ectoine,No
Haptophyte,Haptophyte,371,220104_Smp_371_A,Ectoine,No
Haptophyte,Haptophyte,371,220104_Smp_371_B,Ectoine,No
Haptophyte,Haptophyte,371,220104_Smp_371_C,Ectoine,No
Haptophyte,Haptophyte,2090,220104_Smp_2090_A,Ectoine,No
Haptophyte,Haptophyte,2090,220104_Smp_2090_B,Ectoine,No
Haptophyte,Haptophyte,2090,220104_Smp_2090_C,Ectoine,No
Haptophyte,Haptophyte,Ca,220104_Smp_Ca_A,Ectoine,Yes
Haptophyte,Haptophyte,Ca,220104_Smp_Ca_B,Ectoine,Yes
Haptophyte,Haptophyte,Ca,220104_Smp_Ca_C,Ectoine,Yes
Haptophyte,Haptophyte,Cr,220104_Smp_Cr_A,Ectoine,Yes
Haptophyte,Haptophyte,Cr,220104_Smp_Cr_B,Ectoine,Yes
Haptophyte,Haptophyte,Cr,220104_Smp_Cr_C,Ectoine,Yes
Haptophyte,Haptophyte,Cs,220104_Smp_Cs_A,Ectoine,Yes
Haptophyte,Haptophyte,Cs,220104_Smp_Cs_B,Ectoine,Yes
Haptophyte,Haptophyte,Cs,220104_Smp_Cs_C,Ectoine,Yes
Haptophyte,Haptophyte,P3,220104_Smp_P3_A,Ectoine,No
Haptophyte,Haptophyte,P3,220104_Smp_P3_B,Ectoine,No
Haptophyte,Haptophyte,P3,220104_Smp_P3_C,Ectoine,No
Haptophyte,Haptophyte,P5,220104_Smp_P5-5_A,Ectoine,No
Haptophyte,Haptophyte,P5,220104_Smp_P5-5_B,Ectoine,No
Haptophyte,Haptophyte,P5,220104_Smp_P5-5_C,Ectoine,No
Haptophyte,Haptophyte,116,220104_Smp_116-1_A,Glycine betaine,No
Haptophyte,Haptophyte,116,220104_Smp_116-1_B,Glycine betaine,No
Haptophyte,Haptophyte,116,220104_Smp_116-1_C,Glycine betaine,No
Haptophyte,Haptophyte,371,220104_Smp_371_A,Glycine betaine,Yes
Haptophyte,Haptophyte,371,220104_Smp_371_B,Glycine betaine,Yes
Haptophyte,Haptophyte,371,220104_Smp_371_C,Glycine betaine,Yes
Haptophyte,Haptophyte,2090,220104_Smp_2090_A,Glycine betaine,Yes
Haptophyte,Haptophyte,2090,220104_Smp_2090_B,Glycine betaine,Yes
Haptophyte,Haptophyte,2090,220104_Smp_2090_C,Glycine betaine,Yes
Haptophyte,Haptophyte,Ca,220104_Smp_Ca_A,Glycine betaine,No
Haptophyte,Haptophyte,Ca,220104_Smp_Ca_B,Glycine betaine,No
Haptophyte,Haptophyte,Ca,220104_Smp_Ca_C,Glycine betaine,No
Haptophyte,Haptophyte,Cr,220104_Smp_Cr_A,Glycine betaine,Yes
Haptophyte,Haptophyte,Cr,220104_Smp_Cr_B,Glycine betaine,Yes
Haptophyte,Haptophyte,Cr,220104_Smp_Cr_C,Glycine betaine,Yes
Haptophyte,Haptophyte,Cs,220104_Smp_Cs_A,Glycine betaine,Yes
Haptophyte,Haptophyte,Cs,220104_Smp_Cs_B,Glycine betaine,Yes
Haptophyte,Haptophyte,Cs,220104_Smp_Cs_C,Glycine betaine,Yes
