Name,SampID,Batch,uM.in.vial.ave,uM_in_samp,uM_C_smp,uM_N_smp,uM_S_smp
Isethionic acid,211215_Smp_Pc55x_B,Diatom,409.45013798911015,2.1837340692752543,4.3674681385505085,NA,2.1837340692752543
Isethionic acid,211215_Smp_Pc55x_C,Diatom,382.82664065571487,2.0417420834971463,4.0834841669942925,NA,2.0417420834971463
Isethionic acid,211215_Smp_Pt_C,Diatom,0,0,0,NA,0
Isethionic acid,211215_Smp_Pt_F,Diatom,0,0,0,NA,0
Isethionic acid,211215_Smp_To_A,Diatom,0,0,0,NA,0
Isethionic acid,211215_Smp_To_B,Diatom,0,0,0,NA,0
Isethionic acid,211215_Smp_To_C,Diatom,0.011434250281911303,4.5737001127645204e-5,9.147400225529041e-5,NA,4.5737001127645204e-5
Isethionic acid,211215_Smp_Tp_A,Diatom,0,0,0,NA,0
Isethionic acid,211215_Smp_Tp_E,Diatom,0,0,0,NA,0
Isethionic acid,211215_Smp_Tp_F,Diatom,0,0,0,NA,0
L-Cysteic acid,211215_Blk_MediaBlk_A,Diatom,0,NA,NA,NA,NA
L-Cysteic acid,211215_Blk_MediaBlk_B,Diatom,0,NA,NA,NA,NA
L-Cysteic acid,211215_Blk_MediaBlk_Fc,Diatom,0,NA,NA,NA,NA
L-Cysteic acid,211215_Blk_MediaBlk_Pc55x,Diatom,0,NA,NA,NA,NA
L-Cysteic acid,211215_Blk_MediaBlk_Z,Diatom,NA,NA,NA,NA,NA
L-Cysteic acid,211215_Smp_Cy_A,Diatom,12.857449760813473,0.0857163317387565,0.2571489952162695,0.0857163317387565,0.0857163317387565
L-Cysteic acid,211215_Smp_Cy_B,Diatom,10.933282341504585,0.0728885489433639,0.2186656468300917,0.0728885489433639,0.0728885489433639
L-Cysteic acid,211215_Smp_Cy_C,Diatom,15.22411275382419,0.10149408502549459,0.30448225507648374,0.10149408502549459,0.10149408502549459
L-Cysteic acid,211215_Smp_Fc_A,Diatom,0.006281806295562546,NA,NA,NA,NA
L-Cysteic acid,211215_Smp_Fc_B,Diatom,0.0035536406534530337,NA,NA,NA,NA
L-Cysteic acid,211215_Smp_Fc_C,Diatom,0,NA,NA,NA,NA
L-Cysteic acid,211215_Smp_Np_A,Diatom,0,0,0,0,0
L-Cysteic acid,211215_Smp_Np_C,Diatom,0,0,0,0,0
L-Cysteic acid,211215_Smp_Np_F,Diatom,0,0,0,0,0
L-Cysteic acid,211215_Smp_Pc55x_A,Diatom,0,0,0,0,0
L-Cysteic acid,211215_Smp_Pc55x_B,Diatom,0,0,0,0,0
L-Cysteic acid,211215_Smp_Pc55x_C,Diatom,0.017744367940781897,9.463662901750347e-5,2.839098870525104e-4,9.463662901750347e-5,9.463662901750347e-5
L-Cysteic acid,211215_Smp_Pt_C,Diatom,0,0,0,0,0
L-Cysteic acid,211215_Smp_Pt_F,Diatom,0,0,0,0,0
L-Cysteic acid,211215_Smp_To_A,Diatom,0,0,0,0,0
L-Cysteic acid,211215_Smp_To_B,Diatom,0,0,0,0,0
L-Cysteic acid,211215_Smp_To_C,Diatom,0.010444049395408389,4.177619758163355e-5,1.2532859274490065e-4,4.177619758163355e-5,4.177619758163355e-5
L-Cysteic acid,211215_Smp_Tp_A,Diatom,0,0,0,0,0
L-Cysteic acid,211215_Smp_Tp_E,Diatom,0,0,0,0,0
L-Cysteic acid,211215_Smp_Tp_F,Diatom,0,0,0,0,0
Arsenobetaine,211218_Blk_MediaBlk_21,Dino_Green,0,NA,NA,NA,NA
Arsenobetaine,211218_Blk_MediaBlk_49,Dino_Green,3.0268825576916015e-6,NA,NA,NA,NA
Arsenobetaine,211218_Blk_MediaBlk_71,Dino_Green,0,NA,NA,NA,NA
Arsenobetaine,211218_Blk_MediaBlk_3430,Dino_Green,0,NA,NA,NA,NA
Arsenobetaine,211218_Blk_MediaBlk_N,Dino_Green,0,NA,NA,NA,NA
Arsenobetaine,211218_Blk_MediaBlk_O,Dino_Green,0,NA,NA,NA,NA
Arsenobetaine,211218_Smp_449_A,Dino_Green,0,0,0,NA,NA
Arsenobetaine,211218_Smp_449_B,Dino_Green,0,0,0,NA,NA
Arsenobetaine,211218_Smp_449_C,Dino_Green,1.954960825852165e-5,3.2582680430869417e-7,1.6291340215434708e-6,NA,NA
Arsenobetaine,211218_Smp_1314_A,Dino_Green,9.621647109621223e-6,1.603607851603537e-7,8.018039258017684e-7,NA,NA
Arsenobetaine,211218_Smp_1314_B,Dino_Green,0,0,0,NA,NA
Arsenobetaine,211218_Smp_1314_C,Dino_Green,0,0,0,NA,NA
Arsenobetaine,211218_Smp_1545_A,Dino_Green,0,0,0,NA,NA
Arsenobetaine,211218_Smp_1545_B,Dino_Green,0,0,0,NA,NA
Arsenobetaine,211218_Smp_1545_C,Dino_Green,0,0,0,NA,NA
Arsenobetaine,211218_Smp_1771_A,Dino_Green,0,0,0,NA,NA
Arsenobetaine,211218_Smp_1771_B,Dino_Green,5.912454131873295e-6,9.854090219788822e-8,4.927045109894411e-7,NA,NA
Arsenobetaine,211218_Smp_1771_C,Dino_Green,1.4143741029843973e-5,2.3572901716406617e-7,1.1786450858203309e-6,NA,NA
Arsenobetaine,211218_Smp_2021_A,Dino_Green,0,0,0,NA,NA
Arsenobetaine,211218_Smp_2021_B,Dino_Green,0,0,0,NA,NA
Arsenobetaine,211218_Smp_2021_C,Dino_Green,0,0,0,NA,NA
Arsenobetaine,211218_Smp_3430_A,Dino_Green,0,0,0,NA,NA
Arsenobetaine,211218_Smp_3430_B,Dino_Green,0,0,0,NA,NA
Arsenobetaine,211218_Smp_3430_C,Dino_Green,3.0351948760935732e-6,4.8563118017497174e-8,2.4281559008748584e-7,NA,NA
Glycine betaine,211218_Blk_MediaBlk_21,Dino_Green,0.12593974839690456,NA,NA,NA,NA
Glycine betaine,211218_Blk_MediaBlk_49,Dino_Green,0.1419999822947944,NA,NA,NA,NA
Glycine betaine,211218_Blk_MediaBlk_71,Dino_Green,0.13410617709890368,NA,NA,NA,NA
Glycine betaine,211218_Blk_MediaBlk_3430,Dino_Green,0.13236512725119512,NA,NA,NA,NA
Glycine betaine,211218_Blk_MediaBlk_N,Dino_Green,0.09228361210031524,NA,NA,NA,NA
Glycine betaine,211218_Blk_MediaBlk_O,Dino_Green,0.08709288872893045,NA,NA,NA,NA
Glycine betaine,211218_Smp_449_A,Dino_Green,0.4124142412791463,0.006873570687985771,0.034367853439928854,0.006873570687985771,NA
Glycine betaine,211218_Smp_449_B,Dino_Green,0.48556450888847125,0.008092741814807854,0.04046370907403927,0.008092741814807854,NA
Glycine betaine,211218_Smp_449_C,Dino_Green,0.47184297011481424,0.00786404950191357,0.03932024750956785,0.00786404950191357,NA
Glycine betaine,211218_Smp_1314_A,Dino_Green,0.17228820107299067,0.0028714700178831777,0.01435735008941589,0.0028714700178831777,NA
Glycine betaine,211218_Smp_1314_B,Dino_Green,0.17610670514980545,0.0029351117524967574,0.014675558762483786,0.0029351117524967574,NA
Glycine betaine,211218_Smp_1314_C,Dino_Green,0.1275785974491739,0.0021263099574862316,0.010631549787431159,0.0021263099574862316,NA
Glycine betaine,211218_Smp_1545_A,Dino_Green,0.15205632349013437,0.0024329011758421498,0.012164505879210748,0.0024329011758421498,NA
Glycine betaine,211218_Smp_1545_B,Dino_Green,0.14456051296762687,0.00231296820748203,0.01156484103741015,0.00231296820748203,NA
Glycine betaine,211218_Smp_1545_C,Dino_Green,0.09394238509901233,0.0015030781615841973,0.0075153908079209865,0.0015030781615841973,NA
Glycine betaine,211218_Smp_1771_A,Dino_Green,0.22431396744284673,0.0037385661240474455,0.018692830620237227,0.0037385661240474455,NA
Glycine betaine,211218_Smp_1771_B,Dino_Green,0.23594712406430765,0.00393245206773846,0.0196622603386923,0.00393245206773846,NA
Glycine betaine,211218_Smp_1771_C,Dino_Green,0.2385340689222152,0.003975567815370253,0.019877839076851266,0.003975567815370253,NA
Glycine betaine,211218_Smp_2021_A,Dino_Green,0.5631078563435467,0.004596798827294258,0.022983994136471293,0.004596798827294258,NA
Glycine betaine,211218_Smp_2021_B,Dino_Green,0.5538046950853062,0.0045208546537576005,0.022604273268788003,0.0045208546537576005,NA
Glycine betaine,211218_Smp_2021_C,Dino_Green,0.2728625552356406,0.004547709253927344,0.02273854626963672,0.004547709253927344,NA
Glycine betaine,211218_Smp_3430_A,Dino_Green,6.222972473812255,0.09956755958099607,0.49783779790498034,0.09956755958099607,NA
Glycine betaine,211218_Smp_3430_B,Dino_Green,6.540121329561426,0.1046419412729828,0.523209706364914,0.1046419412729828,NA
Glycine betaine,211218_Smp_3430_C,Dino_Green,7.203022953032227,0.11524836724851564,0.5762418362425782,0.11524836724851564,NA
Homarine,211218_Blk_MediaBlk_21,Dino_Green,0,NA,NA,NA,NA
Homarine,211218_Blk_MediaBlk_49,Dino_Green,0,NA,NA,NA,NA
Homarine,211218_Blk_MediaBlk_71,Dino_Green,0,NA,NA,NA,NA
Homarine,211218_Blk_MediaBlk_3430,Dino_Green,8.670318187301556e-6,NA,NA,NA,NA
Homarine,211218_Blk_MediaBlk_N,Dino_Green,5.939338251767493e-6,NA,NA,NA,NA
Homarine,211218_Blk_MediaBlk_O,Dino_Green,3.0851370543516206e-6,NA,NA,NA,NA
Homarine,211218_Smp_449_A,Dino_Green,0,0,0,0,NA
Homarine,211218_Smp_449_B,Dino_Green,0,0,0,0,NA
Homarine,211218_Smp_449_C,Dino_Green,0,0,0,0,NA
Homarine,211218_Smp_1314_A,Dino_Green,0,0,0,0,NA
Homarine,211218_Smp_1314_B,Dino_Green,0,0,0,0,NA
Homarine,211218_Smp_1314_C,Dino_Green,0,0,0,0,NA
Homarine,211218_Smp_1545_A,Dino_Green,0,0,0,0,NA
Homarine,211218_Smp_1545_B,Dino_Green,0,0,0,0,NA
Homarine,211218_Smp_1545_C,Dino_Green,0,0,0,0,NA
Homarine,211218_Smp_1771_A,Dino_Green,0,0,0,0,NA
Homarine,211218_Smp_1771_B,Dino_Green,0,0,0,0,NA
Homarine,211218_Smp_1771_C,Dino_Green,0,0,0,0,NA
Homarine,211218_Smp_2021_A,Dino_Green,0.0010527882081071483,8.594189453935903e-6,6.015932617755132e-5,8.594189453935903e-6,NA
Homarine,211218_Smp_2021_B,Dino_Green,7.857933726156654e-4,6.414639776454411e-6,4.4902478435180875e-5,6.414639776454411e-6,NA
Homarine,211218_Smp_2021_C,Dino_Green,2.127773705391866e-4,3.5462895089864434e-6,2.4824026562905106e-5,3.5462895089864434e-6,NA
Homarine,211218_Smp_3430_A,Dino_Green,1.1791345778918357e-5,1.8866153246269373e-7,1.3206307272388562e-6,1.8866153246269373e-7,NA
Homarine,211218_Smp_3430_B,Dino_Green,0,0,0,0,NA
Homarine,211218_Smp_3430_C,Dino_Green,1.0301548517657422e-5,1.6482477628251876e-7,1.1537734339776314e-6,1.6482477628251876e-7,NA
L-Alanine,211218_Blk_MediaBlk_21,Dino_Green,0.0024956384177810924,NA,NA,NA,NA
L-Alanine,211218_Blk_MediaBlk_49,Dino_Green,0.0236141507274284,NA,NA,NA,NA
L-Alanine,211218_Blk_MediaBlk_71,Dino_Green,0.006991709616147412,NA,NA,NA,NA
L-Alanine,211218_Blk_MediaBlk_3430,Dino_Green,0.004056487151468489,NA,NA,NA,NA
L-Alanine,211218_Blk_MediaBlk_N,Dino_Green,0.08847024343271988,NA,NA,NA,NA
L-Alanine,211218_Blk_MediaBlk_O,Dino_Green,0.08252813334564502,NA,NA,NA,NA
L-Alanine,211218_Smp_449_A,Dino_Green,0.21971325966120261,0.003661887661020043,0.010985662983060128,0.003661887661020043,NA
L-Alanine,211218_Smp_449_B,Dino_Green,0.10693477967615052,0.0017822463279358418,0.005346738983807525,0.0017822463279358418,NA
L-Alanine,211218_Smp_449_C,Dino_Green,0.11759587569110803,0.0019599312615184664,0.005879793784555399,0.0019599312615184664,NA
L-Alanine,211218_Smp_1314_A,Dino_Green,0.17956231176976134,0.002992705196162688,0.008978115588488064,0.002992705196162688,NA
L-Alanine,211218_Smp_1314_B,Dino_Green,0.2783134685925028,0.004638557809875046,0.013915673429625137,0.004638557809875046,NA
L-Alanine,211218_Smp_1314_C,Dino_Green,0.20721283051204656,0.0034535471752007753,0.010360641525602326,0.0034535471752007753,NA
L-Alanine,211218_Smp_1545_A,Dino_Green,9.466290187894906,0.15146064300631848,0.45438192901895547,0.15146064300631848,NA
L-Alanine,211218_Smp_1545_B,Dino_Green,10.110478154524962,0.1617676504723994,0.48530295141719826,0.1617676504723994,NA
L-Alanine,211218_Smp_1545_C,Dino_Green,10.252202172745275,0.1640352347639244,0.4921057042917732,0.1640352347639244,NA
L-Alanine,211218_Smp_1771_A,Dino_Green,0.3038303088080079,0.0050638384801334636,0.01519151544040039,0.0050638384801334636,NA
L-Alanine,211218_Smp_1771_B,Dino_Green,0.1138299252165595,0.0018971654202759914,0.0056914962608279746,0.0018971654202759914,NA
L-Alanine,211218_Smp_1771_C,Dino_Green,0.37552737691377663,0.00625878961522961,0.01877636884568883,0.00625878961522961,NA
L-Alanine,211218_Smp_2021_A,Dino_Green,12.73888074059192,0.10399086318850545,0.3119725895655163,0.10399086318850545,NA
L-Alanine,211218_Smp_2021_B,Dino_Green,41.046843214939415,0.33507627114236255,1.0052288134270877,0.33507627114236255,NA
L-Alanine,211218_Smp_2021_C,Dino_Green,2.1466060845738704,0.03577676807623117,0.1073303042286935,0.03577676807623117,NA
L-Alanine,211218_Smp_3430_A,Dino_Green,11.70980668637417,0.18735690698198673,0.5620707209459602,0.18735690698198673,NA
L-Alanine,211218_Smp_3430_B,Dino_Green,10.250145071685644,0.1640023211469703,0.4920069634409109,0.1640023211469703,NA
L-Alanine,211218_Smp_3430_C,Dino_Green,9.849290691747642,0.15758865106796224,0.4727659532038867,0.15758865106796224,NA
L-Isoleucine,211218_Blk_MediaBlk_21,Dino_Green,0.06850204963325773,NA,NA,NA,NA
L-Isoleucine,211218_Blk_MediaBlk_49,Dino_Green,0.16348613572025955,NA,NA,NA,NA
L-Isoleucine,211218_Blk_MediaBlk_71,Dino_Green,0.17700451890190533,NA,NA,NA,NA
L-Isoleucine,211218_Blk_MediaBlk_3430,Dino_Green,0.14964598434734686,NA,NA,NA,NA
L-Isoleucine,211218_Blk_MediaBlk_N,Dino_Green,0.32641372399976687,NA,NA,NA,NA
L-Isoleucine,211218_Blk_MediaBlk_O,Dino_Green,0.1119706764675215,NA,NA,NA,NA
L-Isoleucine,211218_Smp_449_A,Dino_Green,1.3600890153656142,0.022668150256093565,0.1360089015365614,0.022668150256093565,NA
L-Isoleucine,211218_Smp_449_B,Dino_Green,1.4917006340358037,0.024861677233930058,0.14917006340358036,0.024861677233930058,NA
L-Isoleucine,211218_Smp_449_C,Dino_Green,1.2159988281826788,0.020266647136377977,0.12159988281826786,0.020266647136377977,NA
L-Isoleucine,211218_Smp_1314_A,Dino_Green,2.310658094257587,0.03851096823762645,0.23106580942575872,0.03851096823762645,NA
L-Isoleucine,211218_Smp_1314_B,Dino_Green,1.9845628423173614,0.03307604737195601,0.19845628423173606,0.03307604737195601,NA
L-Isoleucine,211218_Smp_1314_C,Dino_Green,1.6800523293050154,0.028000872155083588,0.1680052329305015,0.028000872155083588,NA
L-Isoleucine,211218_Smp_1545_A,Dino_Green,1.5032034692652938,0.0240512555082447,0.1443075330494682,0.0240512555082447,NA
L-Isoleucine,211218_Smp_1545_B,Dino_Green,1.3019465209913281,0.02083114433586125,0.12498686601516751,0.02083114433586125,NA
L-Isoleucine,211218_Smp_1545_C,Dino_Green,1.1499112649368075,0.01839858023898892,0.11039148143393351,0.01839858023898892,NA
L-Isoleucine,211218_Smp_1771_A,Dino_Green,1.5958982369253938,0.026598303948756556,0.15958982369253932,0.026598303948756556,NA
L-Isoleucine,211218_Smp_1771_B,Dino_Green,2.0367874802383485,0.033946458003972474,0.20367874802383484,0.033946458003972474,NA
L-Isoleucine,211218_Smp_1771_C,Dino_Green,1.1848771292375917,0.01974795215395986,0.11848771292375918,0.01974795215395986,NA
L-Isoleucine,211218_Smp_2021_A,Dino_Green,23.17323522521098,0.18916926714457938,1.1350156028674763,0.18916926714457938,NA
L-Isoleucine,211218_Smp_2021_B,Dino_Green,25.676910788872583,0.20960743501120474,1.2576446100672285,0.20960743501120474,NA
L-Isoleucine,211218_Smp_2021_C,Dino_Green,8.494266620152313,0.14157111033587186,0.8494266620152311,0.14157111033587186,NA
L-Isoleucine,211218_Smp_3430_A,Dino_Green,1.7435989297097074,0.027897582875355317,0.1673854972521319,0.027897582875355317,NA
L-Isoleucine,211218_Smp_3430_B,Dino_Green,1.644113732562368,0.026305819720997888,0.15783491832598734,0.026305819720997888,NA
L-Isoleucine,211218_Smp_3430_C,Dino_Green,1.7109114708393016,0.02737458353342883,0.16424750120057297,0.02737458353342883,NA
L-Proline,211218_Blk_MediaBlk_21,Dino_Green,0.002142071719352366,NA,NA,NA,NA
L-Proline,211218_Blk_MediaBlk_49,Dino_Green,0.008851210234595222,NA,NA,NA,NA
L-Proline,211218_Blk_MediaBlk_71,Dino_Green,0.005471093257366591,NA,NA,NA,NA
L-Proline,211218_Blk_MediaBlk_3430,Dino_Green,0.005425595396419387,NA,NA,NA,NA
L-Proline,211218_Blk_MediaBlk_N,Dino_Green,0.03881939571826259,NA,NA,NA,NA
L-Proline,211218_Blk_MediaBlk_O,Dino_Green,0.03068000281497056,NA,NA,NA,NA
L-Proline,211218_Smp_449_A,Dino_Green,0.18986967260936308,0.003164494543489384,0.01582247271744692,0.003164494543489384,NA
L-Proline,211218_Smp_449_B,Dino_Green,0.22084512793953387,0.003680752132325564,0.01840376066162782,0.003680752132325564,NA
L-Proline,211218_Smp_449_C,Dino_Green,0.18974049773570364,0.0031623416289283937,0.01581170814464197,0.0031623416289283937,NA
L-Proline,211218_Smp_1314_A,Dino_Green,0.4666922148230294,0.007778203580383822,0.03889101790191911,0.007778203580383822,NA
L-Proline,211218_Smp_1314_B,Dino_Green,0.49006351405347454,0.008167725234224574,0.04083862617112287,0.008167725234224574,NA
L-Proline,211218_Smp_1314_C,Dino_Green,0.5493057860632596,0.00915509643438766,0.045775482171938296,0.00915509643438766,NA
L-Proline,211218_Smp_1545_A,Dino_Green,3.305147175077374,0.05288235480123799,0.26441177400619,0.05288235480123799,NA
L-Proline,211218_Smp_1545_B,Dino_Green,3.1396001782068903,0.05023360285131024,0.2511680142565512,0.05023360285131024,NA
L-Proline,211218_Smp_1545_C,Dino_Green,2.6250561989220076,0.04200089918275212,0.2100044959137606,0.04200089918275212,NA
L-Proline,211218_Smp_1771_A,Dino_Green,0.07809680485639033,0.0013016134142731718,0.006508067071365859,0.0013016134142731718,NA
L-Proline,211218_Smp_1771_B,Dino_Green,0.07296247462033646,0.0012160412436722742,0.006080206218361371,0.0012160412436722742,NA
L-Proline,211218_Smp_1771_C,Dino_Green,0.06710992645021084,0.0011184987741701805,0.005592493870850902,0.0011184987741701805,NA
L-Proline,211218_Smp_2021_A,Dino_Green,1.8081177481950546,0.014760144883224934,0.07380072441612467,0.014760144883224934,NA
L-Proline,211218_Smp_2021_B,Dino_Green,2.2193808245988964,0.0181173944865216,0.09058697243260799,0.0181173944865216,NA
L-Proline,211218_Smp_2021_C,Dino_Green,0.7638118074045134,0.012730196790075221,0.0636509839503761,0.012730196790075221,NA
L-Proline,211218_Smp_3430_A,Dino_Green,37.674974173425376,0.602799586774806,3.0139979338740304,0.602799586774806,NA
L-Proline,211218_Smp_3430_B,Dino_Green,35.83063249508915,0.5732901199214264,2.8664505996071323,0.5732901199214264,NA
L-Proline,211218_Smp_3430_C,Dino_Green,37.955727135943334,0.6072916341750934,3.0364581708754668,0.6072916341750934,NA
Taurine,211218_Blk_MediaBlk_21,Dino_Green,0,NA,NA,NA,NA
Taurine,211218_Blk_MediaBlk_49,Dino_Green,0,NA,NA,NA,NA
Taurine,211218_Blk_MediaBlk_71,Dino_Green,0,NA,NA,NA,NA
Taurine,211218_Blk_MediaBlk_3430,Dino_Green,0.0050070559366714226,NA,NA,NA,NA
Taurine,211218_Blk_MediaBlk_N,Dino_Green,0,NA,NA,NA,NA
Taurine,211218_Blk_MediaBlk_O,Dino_Green,0,NA,NA,NA,NA
Taurine,211218_Smp_449_A,Dino_Green,0.8226317433359107,0.013710529055598511,0.027421058111197022,0.013710529055598511,0.013710529055598511
Taurine,211218_Smp_449_B,Dino_Green,0.9320152452392618,0.015533587420654364,0.031067174841308727,0.015533587420654364,0.015533587420654364
Taurine,211218_Smp_449_C,Dino_Green,0.9881052267358243,0.01646842044559707,0.03293684089119414,0.01646842044559707,0.01646842044559707
Taurine,211218_Smp_1314_A,Dino_Green,6.857682651994694,0.11429471086657822,0.22858942173315644,0.11429471086657822,0.11429471086657822
Taurine,211218_Smp_1314_B,Dino_Green,6.3430997238248885,0.10571832873041478,0.21143665746082957,0.10571832873041478,0.10571832873041478
Taurine,211218_Smp_1314_C,Dino_Green,6.083567150271093,0.10139278583785154,0.20278557167570307,0.10139278583785154,0.10139278583785154
Taurine,211218_Smp_1545_A,Dino_Green,13.469880149211486,0.21551808238738374,0.43103616477476747,0.21551808238738374,0.21551808238738374
Taurine,211218_Smp_1545_B,Dino_Green,14.479388057524215,0.23167020892038745,0.4633404178407749,0.23167020892038745,0.23167020892038745
Taurine,211218_Smp_1545_C,Dino_Green,12.962174707650078,0.20739479532240127,0.41478959064480253,0.20739479532240127,0.20739479532240127
Taurine,211218_Smp_1771_A,Dino_Green,0.7466818678233202,0.012444697797055338,0.024889395594110676,0.012444697797055338,0.012444697797055338
Taurine,211218_Smp_1771_B,Dino_Green,0.6850133096870622,0.011416888494784366,0.022833776989568733,0.011416888494784366,0.011416888494784366
Taurine,211218_Smp_1771_C,Dino_Green,0.5176991382926477,0.008628318971544128,0.017256637943088255,0.008628318971544128,0.008628318971544128
Taurine,211218_Smp_2021_A,Dino_Green,14.422461513164759,0.11773437969930414,0.23546875939860828,0.11773437969930414,0.11773437969930414
Taurine,211218_Smp_2021_B,Dino_Green,15.141495278475327,0.12360404308959448,0.24720808617918896,0.12360404308959448,0.12360404308959448
Taurine,211218_Smp_2021_C,Dino_Green,4.1859994003828325,0.06976665667304721,0.13953331334609442,0.06976665667304721,0.06976665667304721
Taurine,211218_Smp_3430_A,Dino_Green,62.657354242063256,1.0025176678730119,2.0050353357460238,1.0025176678730119,1.0025176678730119
Taurine,211218_Smp_3430_B,Dino_Green,60.63317840992855,0.9701308545588567,1.9402617091177135,0.9701308545588567,0.9701308545588567
Taurine,211218_Smp_3430_C,Dino_Green,62.26640480397641,0.9962624768636226,1.9925249537272451,0.9962624768636226,0.9962624768636226
Isethionic acid,211218_Blk_MediaBlk_21,Dino_Green,0.009804610943196759,NA,NA,NA,NA
Isethionic acid,211218_Blk_MediaBlk_49,Dino_Green,0.0023004237047166967,NA,NA,NA,NA
Isethionic acid,211218_Blk_MediaBlk_71,Dino_Green,0.014035906674993373,NA,NA,NA,NA
Isethionic acid,211218_Blk_MediaBlk_3430,Dino_Green,0.015673161183556838,NA,NA,NA,NA
Isethionic acid,211218_Blk_MediaBlk_N,Dino_Green,0,NA,NA,NA,NA
Isethionic acid,211218_Blk_MediaBlk_O,Dino_Green,0.006052990697287174,NA,NA,NA,NA
Isethionic acid,211218_Smp_449_A,Dino_Green,0.014092536613056197,2.3487561021760326e-4,4.697512204352065e-4,NA,2.3487561021760326e-4
Isethionic acid,211218_Smp_449_B,Dino_Green,0.011658602538066092,1.943100423011015e-4,3.88620084602203e-4,NA,1.943100423011015e-4
Isethionic acid,211218_Smp_449_C,Dino_Green,0.01639049315437485,2.7317488590624745e-4,5.463497718124949e-4,NA,2.7317488590624745e-4
Isethionic acid,211218_Smp_1314_A,Dino_Green,5.682127575945563e-4,9.470212626575939e-6,1.8940425253151877e-5,NA,9.470212626575939e-6
Isethionic acid,211218_Smp_1314_B,Dino_Green,0.001957972561733,3.2632876028883334e-5,6.526575205776667e-5,NA,3.2632876028883334e-5
Isethionic acid,211218_Smp_1314_C,Dino_Green,0,0,0,NA,0
Isethionic acid,211218_Smp_1545_A,Dino_Green,3.0382644607992106,0.04861223137278737,0.09722446274557474,NA,0.04861223137278737
Isethionic acid,211218_Smp_1545_B,Dino_Green,3.1609805524158343,0.05057568883865334,0.10115137767730668,NA,0.05057568883865334
Isethionic acid,211218_Smp_1545_C,Dino_Green,2.902368083937429,0.04643788934299887,0.09287577868599774,NA,0.04643788934299887
Isethionic acid,211218_Smp_1771_A,Dino_Green,0.016951446773722977,2.825241128953829e-4,5.650482257907658e-4,NA,2.825241128953829e-4
Isethionic acid,211218_Smp_1771_B,Dino_Green,0.014376043638298882,2.3960072730498135e-4,4.792014546099627e-4,NA,2.3960072730498135e-4
Isethionic acid,211218_Smp_1771_C,Dino_Green,0.019929255443196032,3.321542573866005e-4,6.64308514773201e-4,NA,3.321542573866005e-4
Isethionic acid,211218_Smp_2021_A,Dino_Green,5.325404503120317e-4,4.347268982139034e-6,8.694537964278068e-6,NA,4.347268982139034e-6
Isethionic acid,211218_Smp_2021_B,Dino_Green,0.03397286572191224,2.773295160972428e-4,5.546590321944856e-4,NA,2.773295160972428e-4
Isethionic acid,211218_Smp_2021_C,Dino_Green,0.02826196940235388,4.7103282337256465e-4,9.420656467451293e-4,NA,4.7103282337256465e-4
Isethionic acid,211218_Smp_3430_A,Dino_Green,0.03498376002929783,5.597401604687653e-4,0.0011194803209375306,NA,5.597401604687653e-4
Isethionic acid,211218_Smp_3430_B,Dino_Green,0.04547167668376488,7.275468269402381e-4,0.0014550936538804762,NA,7.275468269402381e-4
Isethionic acid,211218_Smp_3430_C,Dino_Green,0.04607923297510646,7.372677276017033e-4,0.0014745354552034066,NA,7.372677276017033e-4
