SampID,Type,Organism,Compound,uM.in.vial.ave,uM_in_samp
211221_Smp_1314P_A,Cyano,1314P,Taurine,0.0238702316764607,3.819237068233711e-4
211221_Smp_1314P_B,Cyano,1314P,Taurine,0,0
211221_Smp_1314P_C,Cyano,1314P,Taurine,0,0
211221_Smp_7803_B,Cyano,7803,Taurine,0.04395747234170518,2.197873617085259e-4
211221_Smp_7803_F,Cyano,7803,Taurine,0,0
211221_Smp_8102_A,Cyano,8102,Taurine,0.03880409033639886,2.5869393557599e-4
211221_Smp_8102_F,Cyano,8102,Taurine,0,0
211221_Smp_8501_B,Cyano,WH8501,Taurine,0.01179898484235445,9.439187873883564e-5
211221_Smp_8501_C,Cyano,WH8501,Taurine,0,0
211221_Smp_8501_D,Cyano,WH8501,Taurine,0,0
211221_Smp_As9601_A,Cyano,As9601,Taurine,0.02540943758007466,4.0655100128119466e-4
211221_Smp_As9601_B,Cyano,As9601,Taurine,0,0
211221_Smp_As9601_C,Cyano,As9601,Taurine,0.0217079043996513,3.4732647039442086e-4
211221_Smp_MED4_D,Cyano,MED4,Taurine,0,0
211221_Smp_MED4_E,Cyano,MED4,Taurine,0,0
211221_Smp_MED4_F,Cyano,MED4,Taurine,0.03985602066526922,1.992801033263461e-4
211221_Smp_Nat_A,Cyano,NATL2A,Taurine,0,0
211221_Smp_Nat_B,Cyano,NATL2A,Taurine,0,0
211221_Smp_Nat_C,Cyano,NATL2A,Taurine,0,0
211221_Smp_1314P_A,Cyano,1314P,Isethionic acid,0.00799578771617419,1.279326034587871e-4
211221_Smp_1314P_B,Cyano,1314P,Isethionic acid,0.02143888572713425,3.43022171634148e-4
211221_Smp_1314P_C,Cyano,1314P,Isethionic acid,0.01715279267252036,2.7444468276032586e-4
211221_Smp_7803_B,Cyano,7803,Isethionic acid,0,0
211221_Smp_7803_F,Cyano,7803,Isethionic acid,0,0
211221_Smp_8102_A,Cyano,8102,Isethionic acid,0,0
211221_Smp_8102_F,Cyano,8102,Isethionic acid,0,0
211221_Smp_8501_B,Cyano,WH8501,Isethionic acid,0,0
211221_Smp_8501_C,Cyano,WH8501,Isethionic acid,0,0
211221_Smp_8501_D,Cyano,WH8501,Isethionic acid,0,0
211221_Smp_As9601_A,Cyano,As9601,Isethionic acid,0.00983109790333909,1.5729756645342543e-4
211221_Smp_As9601_B,Cyano,As9601,Isethionic acid,0.00486458314930304,7.783333038884866e-5
211221_Smp_As9601_C,Cyano,As9601,Isethionic acid,0.01910270933786409,3.0564334940582554e-4
211221_Smp_MED4_D,Cyano,MED4,Isethionic acid,0,0
211221_Smp_MED4_E,Cyano,MED4,Isethionic acid,0,0
211221_Smp_MED4_F,Cyano,MED4,Isethionic acid,0,0
211221_Smp_Nat_A,Cyano,NATL2A,Isethionic acid,0.01553725743253661,2.4859611892058585e-4
211221_Smp_Nat_B,Cyano,NATL2A,Isethionic acid,0.01242262171030225,1.9876194736483604e-4
211221_Smp_Nat_C,Cyano,NATL2A,Isethionic acid,0.00953196180887986,1.5251138894207777e-4
211215_Smp_Cy_A,Diatom,Cy,Arsenobetaine,0,0
211215_Smp_Cy_B,Diatom,Cy,Arsenobetaine,0,0
211215_Smp_Cy_C,Diatom,Cy,Arsenobetaine,0,0
211215_Smp_Np_A,Diatom,Np,Arsenobetaine,0,0
211215_Smp_Np_C,Diatom,Np,Arsenobetaine,0,0
211215_Smp_Np_F,Diatom,Np,Arsenobetaine,0,0
211215_Smp_Pc55x_A,Diatom,Pc55x,Arsenobetaine,0,0
211215_Smp_Pc55x_B,Diatom,Pc55x,Arsenobetaine,0,0
211215_Smp_Pc55x_C,Diatom,Pc55x,Arsenobetaine,3.846645831509051e-6,2.0515444434714942e-8
211215_Smp_Pt_C,Diatom,Pt,Arsenobetaine,0,0
211215_Smp_Pt_F,Diatom,Pt,Arsenobetaine,0,0
211215_Smp_To_A,Diatom,To,Arsenobetaine,0,0
211215_Smp_To_B,Diatom,To,Arsenobetaine,4.227531104147106e-6,1.6910124416588423e-8
211215_Smp_To_C,Diatom,To,Arsenobetaine,0,0
211215_Smp_Tp_A,Diatom,Tp,Arsenobetaine,0,0
211215_Smp_Tp_E,Diatom,Tp,Arsenobetaine,0,0
211215_Smp_Tp_F,Diatom,Tp,Arsenobetaine,0,0
211215_Smp_Cy_A,Diatom,Cy,Glycine betaine,199.59554526874223,1.3306369684582815
211215_Smp_Cy_B,Diatom,Cy,Glycine betaine,191.7818044902847,1.2785453632685646
211215_Smp_Cy_C,Diatom,Cy,Glycine betaine,257.29277720260023,1.715285181350668
211215_Smp_Np_A,Diatom,Np,Glycine betaine,0.09142362227858356,4.0632721012703806e-4
211215_Smp_Np_C,Diatom,Np,Glycine betaine,0.08673702070159495,3.469480828063798e-4
211215_Smp_Np_F,Diatom,Np,Glycine betaine,0.11444473273877272,4.5777893095509095e-4
211215_Smp_Pc55x_A,Diatom,Pc55x,Glycine betaine,10.704733270969244,0.05709191077850265
211215_Smp_Pc55x_B,Diatom,Pc55x,Glycine betaine,12.314338290116826,0.06567647088062306
211215_Smp_Pc55x_C,Diatom,Pc55x,Glycine betaine,7.473009392524972,0.03985605009346651
211215_Smp_Pt_C,Diatom,Pt,Glycine betaine,676.5259833419951,2.706103933367981
211215_Smp_Pt_F,Diatom,Pt,Glycine betaine,764.523800796149,3.058095203184596
211215_Smp_To_A,Diatom,To,Glycine betaine,28.988568637931294,0.11595427455172516
211215_Smp_To_B,Diatom,To,Glycine betaine,33.921216268314765,0.13568486507325908
211215_Smp_To_C,Diatom,To,Glycine betaine,28.780208959974967,0.11512083583989986
211215_Smp_Tp_A,Diatom,Tp,Glycine betaine,164.39952026159477,0.5718244183011991
211215_Smp_Tp_E,Diatom,Tp,Glycine betaine,117.31783574460762,0.4692713429784304
211215_Smp_Tp_F,Diatom,Tp,Glycine betaine,122.99049857221029,0.4277930385120357
211215_Smp_Cy_A,Diatom,Cy,Homarine,45.35265674626197,0.30235104497507975
211215_Smp_Cy_B,Diatom,Cy,Homarine,40.039263496159144,0.2669284233077276
211215_Smp_Cy_C,Diatom,Cy,Homarine,56.23955662066431,0.3749303774710953
211215_Smp_Np_A,Diatom,Np,Homarine,1.0227739768672068e-4,4.5456621194098075e-7
211215_Smp_Np_C,Diatom,Np,Homarine,3.4733847798850824e-5,1.3893539119540328e-7
211215_Smp_Np_F,Diatom,Np,Homarine,1.8275827646455728e-5,7.31033105858229e-8
211215_Smp_Pc55x_A,Diatom,Pc55x,Homarine,0.9952763213163636,0.00530814038035393
211215_Smp_Pc55x_B,Diatom,Pc55x,Homarine,1.048585214912651,0.00559245447953414
211215_Smp_Pc55x_C,Diatom,Pc55x,Homarine,0.7450109525518558,0.00397339174694323
211215_Smp_Pt_C,Diatom,Pt,Homarine,4.95202105517659e-4,1.980808422070636e-6
211215_Smp_Pt_F,Diatom,Pt,Homarine,3.822783653846481e-4,1.529113461538592e-6
211215_Smp_To_A,Diatom,To,Homarine,0.6029885072574556,0.00241195402902982
211215_Smp_To_B,Diatom,To,Homarine,0.7108551530468596,0.00284342061218743
211215_Smp_To_C,Diatom,To,Homarine,0.721955605846264,0.00288782242338505
211215_Smp_Tp_A,Diatom,Tp,Homarine,7.905136563052796,0.02749612717583581
211215_Smp_Tp_E,Diatom,Tp,Homarine,3.880099452758662,0.01552039781103464
211215_Smp_Tp_F,Diatom,Tp,Homarine,4.696889278376712,0.01633700618565812
211215_Smp_Cy_A,Diatom,Cy,L-Alanine,31.174836756518687,0.20783224504345793
211215_Smp_Cy_B,Diatom,Cy,L-Alanine,25.64197455752796,0.1709464970501864
211215_Smp_Cy_C,Diatom,Cy,L-Alanine,30.496926525986225,0.20331284350657483
211215_Smp_Np_A,Diatom,Np,L-Alanine,21.95733846741374,0.0975881709662833
211215_Smp_Np_C,Diatom,Np,L-Alanine,20.378160625861735,0.08151264250344693
211215_Smp_Np_F,Diatom,Np,L-Alanine,38.37340886857249,0.15349363547428996
211215_Smp_Pc55x_A,Diatom,Pc55x,L-Alanine,2.460844464128135,0.01312450380868338
211215_Smp_Pc55x_B,Diatom,Pc55x,L-Alanine,2.4489510306172413,0.01306107216329195
211215_Smp_Pc55x_C,Diatom,Pc55x,L-Alanine,1.5553931071843068,0.00829542990498297
211215_Smp_Pt_C,Diatom,Pt,L-Alanine,115.83143778730565,0.4633257511492226
211215_Smp_Pt_F,Diatom,Pt,L-Alanine,75.48502187119975,0.30194008748479895
211215_Smp_To_A,Diatom,To,L-Alanine,72.14029273276168,0.2885611709310467
211215_Smp_To_B,Diatom,To,L-Alanine,63.805070476223186,0.2552202819048927
211215_Smp_To_C,Diatom,To,L-Alanine,62.41434784445607,0.24965739137782428
211215_Smp_Tp_A,Diatom,Tp,L-Alanine,17.024778233030833,0.05921661994097681
211215_Smp_Tp_E,Diatom,Tp,L-Alanine,8.461816105149241,0.03384726442059697
211215_Smp_Tp_F,Diatom,Tp,L-Alanine,9.154018416490011,0.03184006405735656
211215_Smp_Cy_A,Diatom,Cy,Taurine,0.8430040934198924,0.00562002728946594
211215_Smp_Cy_B,Diatom,Cy,Taurine,0.6312053533665863,0.00420803568911057
211215_Smp_Cy_C,Diatom,Cy,Taurine,0.9982925219165678,0.00665528347944378
211215_Smp_Np_A,Diatom,Np,Taurine,0.03735434086892597,1.660192927507821e-4
211215_Smp_Np_C,Diatom,Np,Taurine,0,0
211215_Smp_Np_F,Diatom,Np,Taurine,0,0
211215_Smp_Pc55x_A,Diatom,Pc55x,Taurine,73.13740340988782,0.39006615151940166
211215_Smp_Pc55x_B,Diatom,Pc55x,Taurine,63.56493785852131,0.33901300191211364
211215_Smp_Pc55x_C,Diatom,Pc55x,Taurine,32.902411703699556,0.17547952908639763
211215_Smp_Pt_C,Diatom,Pt,Taurine,0,0
211215_Smp_Pt_F,Diatom,Pt,Taurine,0.01937508262374441,7.750033049497763e-5
211215_Smp_To_A,Diatom,To,Taurine,0.02780967846390526,1.1123871385562104e-4
211215_Smp_To_B,Diatom,To,Taurine,0,0
211215_Smp_To_C,Diatom,To,Taurine,0.01669112281012348,6.676449124049393e-5
211215_Smp_Tp_A,Diatom,Tp,Taurine,0,0
211215_Smp_Tp_E,Diatom,Tp,Taurine,0,0
211215_Smp_Tp_F,Diatom,Tp,Taurine,0,0
211215_Smp_Cy_A,Diatom,Cy,Isethionic acid,91.77887637025528,0.6118591758017019
211215_Smp_Cy_B,Diatom,Cy,Isethionic acid,72.48419962407621,0.4832279974938414
211215_Smp_Cy_C,Diatom,Cy,Isethionic acid,100.8306628564276,0.6722044190428507
211215_Smp_Np_A,Diatom,Np,Isethionic acid,0,0
211215_Smp_Np_C,Diatom,Np,Isethionic acid,0,0
211215_Smp_Np_F,Diatom,Np,Isethionic acid,0,0
211215_Smp_Pc55x_A,Diatom,Pc55x,Isethionic acid,622.7254939281422,3.3212026342834253
211215_Smp_Pc55x_B,Diatom,Pc55x,Isethionic acid,409.45013798911015,2.1837340692752543
211215_Smp_Pc55x_C,Diatom,Pc55x,Isethionic acid,382.82664065571487,2.0417420834971463
211215_Smp_Pt_C,Diatom,Pt,Isethionic acid,0,0
211215_Smp_Pt_F,Diatom,Pt,Isethionic acid,0,0
211215_Smp_To_A,Diatom,To,Isethionic acid,0,0
211215_Smp_To_B,Diatom,To,Isethionic acid,0,0
211215_Smp_To_C,Diatom,To,Isethionic acid,0.0114342502819113,4.57370011276452e-5
211215_Smp_Tp_A,Diatom,Tp,Isethionic acid,0,0
211215_Smp_Tp_E,Diatom,Tp,Isethionic acid,0,0
211215_Smp_Tp_F,Diatom,Tp,Isethionic acid,0,0
211218_Smp_449_A,Dino,449,Arsenobetaine,0,0
211218_Smp_449_B,Dino,449,Arsenobetaine,0,0
211218_Smp_449_C,Dino,449,Arsenobetaine,1.954960825852165e-5,3.2582680430869417e-7
211218_Smp_1314_A,Dino,1314,Arsenobetaine,9.621647109621223e-6,1.603607851603537e-7
211218_Smp_1314_B,Dino,1314,Arsenobetaine,0,0
211218_Smp_1314_C,Dino,1314,Arsenobetaine,0,0
211218_Smp_1545_A,Prasinophyte,1545,Arsenobetaine,0,0
211218_Smp_1545_B,Prasinophyte,1545,Arsenobetaine,0,0
211218_Smp_1545_C,Prasinophyte,1545,Arsenobetaine,0,0
211218_Smp_1771_A,Dino,1771,Arsenobetaine,0,0
211218_Smp_1771_B,Dino,1771,Arsenobetaine,5.912454131873295e-6,9.854090219788823e-8
211218_Smp_1771_C,Dino,1771,Arsenobetaine,1.4143741029843971e-5,2.3572901716406617e-7
211218_Smp_2021_A,Dino,2021,Arsenobetaine,0,0
211218_Smp_2021_B,Dino,2021,Arsenobetaine,0,0
211218_Smp_2021_C,Dino,2021,Arsenobetaine,0,0
211218_Smp_3430_A,Prasinophyte,3430,Arsenobetaine,0,0
211218_Smp_3430_B,Prasinophyte,3430,Arsenobetaine,0,0
211218_Smp_3430_C,Prasinophyte,3430,Arsenobetaine,3.0351948760935732e-6,4.8563118017497174e-8
211218_Smp_449_A,Dino,449,Glycine betaine,0.4124142412791463,0.00687357068798577
211218_Smp_449_B,Dino,449,Glycine betaine,0.4855645088884713,0.00809274181480785
211218_Smp_449_C,Dino,449,Glycine betaine,0.47184297011481424,0.00786404950191357
211218_Smp_1314_A,Dino,1314,Glycine betaine,0.17228820107299067,0.00287147001788317
211218_Smp_1314_B,Dino,1314,Glycine betaine,0.17610670514980545,0.00293511175249675
211218_Smp_1314_C,Dino,1314,Glycine betaine,0.1275785974491739,0.00212630995748623
211218_Smp_1545_A,Prasinophyte,1545,Glycine betaine,0.15205632349013437,0.00243290117584214
211218_Smp_1545_B,Prasinophyte,1545,Glycine betaine,0.14456051296762687,0.00231296820748203
211218_Smp_1545_C,Prasinophyte,1545,Glycine betaine,0.09394238509901232,0.00150307816158419
211218_Smp_1771_A,Dino,1771,Glycine betaine,0.2243139674428467,0.00373856612404744
211218_Smp_1771_B,Dino,1771,Glycine betaine,0.23594712406430765,0.00393245206773846
211218_Smp_1771_C,Dino,1771,Glycine betaine,0.2385340689222152,0.00397556781537025
211218_Smp_2021_A,Dino,2021,Glycine betaine,0.5631078563435467,0.00459679882729425
211218_Smp_2021_B,Dino,2021,Glycine betaine,0.5538046950853062,0.0045208546537576
211218_Smp_2021_C,Dino,2021,Glycine betaine,0.2728625552356406,0.00454770925392734
211218_Smp_3430_A,Prasinophyte,3430,Glycine betaine,6.222972473812255,0.09956755958099608
211218_Smp_3430_B,Prasinophyte,3430,Glycine betaine,6.540121329561426,0.1046419412729828
211218_Smp_3430_C,Prasinophyte,3430,Glycine betaine,7.203022953032227,0.11524836724851564
211218_Smp_449_A,Dino,449,Homarine,0,0
211218_Smp_449_B,Dino,449,Homarine,0,0
211218_Smp_449_C,Dino,449,Homarine,0,0
211218_Smp_1314_A,Dino,1314,Homarine,0,0
211218_Smp_1314_B,Dino,1314,Homarine,0,0
211218_Smp_1314_C,Dino,1314,Homarine,0,0
211218_Smp_1545_A,Prasinophyte,1545,Homarine,0,0
211218_Smp_1545_B,Prasinophyte,1545,Homarine,0,0
211218_Smp_1545_C,Prasinophyte,1545,Homarine,0,0
211218_Smp_1771_A,Dino,1771,Homarine,0,0
211218_Smp_1771_B,Dino,1771,Homarine,0,0
211218_Smp_1771_C,Dino,1771,Homarine,0,0
211218_Smp_2021_A,Dino,2021,Homarine,0.00105278820810714,8.594189453935903e-6
211218_Smp_2021_B,Dino,2021,Homarine,7.857933726156654e-4,6.414639776454411e-6
211218_Smp_2021_C,Dino,2021,Homarine,2.127773705391866e-4,3.546289508986443e-6
211218_Smp_3430_A,Prasinophyte,3430,Homarine,1.1791345778918356e-5,1.8866153246269373e-7
211218_Smp_3430_B,Prasinophyte,3430,Homarine,0,0
211218_Smp_3430_C,Prasinophyte,3430,Homarine,1.0301548517657422e-5,1.6482477628251876e-7
211218_Smp_449_A,Dino,449,L-Alanine,0.2197132596612026,0.00366188766102004
211218_Smp_449_B,Dino,449,L-Alanine,0.10693477967615052,0.00178224632793584
211218_Smp_449_C,Dino,449,L-Alanine,0.11759587569110803,0.00195993126151846
211218_Smp_1314_A,Dino,1314,L-Alanine,0.17956231176976134,0.00299270519616268
211218_Smp_1314_B,Dino,1314,L-Alanine,0.2783134685925028,0.00463855780987504
211218_Smp_1314_C,Dino,1314,L-Alanine,0.20721283051204656,0.00345354717520077
211218_Smp_1545_A,Prasinophyte,1545,L-Alanine,9.466290187894906,0.15146064300631848
211218_Smp_1545_B,Prasinophyte,1545,L-Alanine,10.110478154524962,0.1617676504723994
211218_Smp_1545_C,Prasinophyte,1545,L-Alanine,10.252202172745276,0.1640352347639244
211218_Smp_1771_A,Dino,1771,L-Alanine,0.3038303088080079,0.00506383848013346
211218_Smp_1771_B,Dino,1771,L-Alanine,0.1138299252165595,0.00189716542027599
211218_Smp_1771_C,Dino,1771,L-Alanine,0.37552737691377663,0.00625878961522961
211218_Smp_2021_A,Dino,2021,L-Alanine,12.73888074059192,0.10399086318850544
211218_Smp_2021_B,Dino,2021,L-Alanine,41.046843214939415,0.33507627114236255
211218_Smp_2021_C,Dino,2021,L-Alanine,2.1466060845738704,0.03577676807623117
211218_Smp_3430_A,Prasinophyte,3430,L-Alanine,11.70980668637417,0.18735690698198673
211218_Smp_3430_B,Prasinophyte,3430,L-Alanine,10.250145071685644,0.1640023211469703
211218_Smp_3430_C,Prasinophyte,3430,L-Alanine,9.849290691747642,0.15758865106796224
211218_Smp_449_A,Dino,449,L-Isoleucine,1.3600890153656142,0.02266815025609356
211218_Smp_449_B,Dino,449,L-Isoleucine,1.4917006340358037,0.02486167723393005
211218_Smp_449_C,Dino,449,L-Isoleucine,1.2159988281826788,0.02026664713637797
211218_Smp_1314_A,Dino,1314,L-Isoleucine,2.310658094257587,0.03851096823762645
211218_Smp_1314_B,Dino,1314,L-Isoleucine,1.9845628423173616,0.03307604737195601
211218_Smp_1314_C,Dino,1314,L-Isoleucine,1.6800523293050154,0.02800087215508358
211218_Smp_1545_A,Prasinophyte,1545,L-Isoleucine,1.5032034692652938,0.0240512555082447
211218_Smp_1545_B,Prasinophyte,1545,L-Isoleucine,1.301946520991328,0.02083114433586125
211218_Smp_1545_C,Prasinophyte,1545,L-Isoleucine,1.1499112649368075,0.01839858023898892
211218_Smp_1771_A,Dino,1771,L-Isoleucine,1.5958982369253938,0.02659830394875655
211218_Smp_1771_B,Dino,1771,L-Isoleucine,2.0367874802383485,0.03394645800397247
211218_Smp_1771_C,Dino,1771,L-Isoleucine,1.1848771292375917,0.01974795215395986
211218_Smp_2021_A,Dino,2021,L-Isoleucine,23.17323522521098,0.18916926714457935
211218_Smp_2021_B,Dino,2021,L-Isoleucine,25.676910788872583,0.2096074350112047
211218_Smp_2021_C,Dino,2021,L-Isoleucine,8.494266620152313,0.14157111033587186
211218_Smp_3430_A,Prasinophyte,3430,L-Isoleucine,1.7435989297097074,0.02789758287535531
211218_Smp_3430_B,Prasinophyte,3430,L-Isoleucine,1.644113732562368,0.02630581972099788
211218_Smp_3430_C,Prasinophyte,3430,L-Isoleucine,1.7109114708393016,0.02737458353342883
211218_Smp_449_A,Dino,449,L-Proline,0.18986967260936308,0.00316449454348938
211218_Smp_449_B,Dino,449,L-Proline,0.22084512793953387,0.00368075213232556
211218_Smp_449_C,Dino,449,L-Proline,0.18974049773570364,0.00316234162892839
211218_Smp_1314_A,Dino,1314,L-Proline,0.4666922148230294,0.00777820358038382
211218_Smp_1314_B,Dino,1314,L-Proline,0.49006351405347454,0.00816772523422457
211218_Smp_1314_C,Dino,1314,L-Proline,0.5493057860632596,0.00915509643438766
211218_Smp_1545_A,Prasinophyte,1545,L-Proline,3.305147175077374,0.05288235480123799
211218_Smp_1545_B,Prasinophyte,1545,L-Proline,3.1396001782068903,0.05023360285131024
211218_Smp_1545_C,Prasinophyte,1545,L-Proline,2.6250561989220076,0.04200089918275212
211218_Smp_1771_A,Dino,1771,L-Proline,0.07809680485639033,0.00130161341427317
211218_Smp_1771_B,Dino,1771,L-Proline,0.07296247462033646,0.00121604124367227
211218_Smp_1771_C,Dino,1771,L-Proline,0.06710992645021084,0.00111849877417018
211218_Smp_2021_A,Dino,2021,L-Proline,1.8081177481950543,0.01476014488322493
211218_Smp_2021_B,Dino,2021,L-Proline,2.2193808245988964,0.0181173944865216
211218_Smp_2021_C,Dino,2021,L-Proline,0.7638118074045134,0.01273019679007522
211218_Smp_3430_A,Prasinophyte,3430,L-Proline,37.674974173425376,0.602799586774806
211218_Smp_3430_B,Prasinophyte,3430,L-Proline,35.83063249508915,0.5732901199214264
211218_Smp_3430_C,Prasinophyte,3430,L-Proline,37.955727135943334,0.6072916341750934
211218_Smp_449_A,Dino,449,Taurine,0.8226317433359107,0.01371052905559851
211218_Smp_449_B,Dino,449,Taurine,0.9320152452392618,0.01553358742065436
211218_Smp_449_C,Dino,449,Taurine,0.9881052267358243,0.01646842044559707
211218_Smp_1314_A,Dino,1314,Taurine,6.857682651994694,0.11429471086657822
211218_Smp_1314_B,Dino,1314,Taurine,6.3430997238248885,0.10571832873041478
211218_Smp_1314_C,Dino,1314,Taurine,6.083567150271093,0.10139278583785154
211218_Smp_1545_A,Prasinophyte,1545,Taurine,13.469880149211486,0.21551808238738376
211218_Smp_1545_B,Prasinophyte,1545,Taurine,14.479388057524217,0.23167020892038745
211218_Smp_1545_C,Prasinophyte,1545,Taurine,12.962174707650078,0.2073947953224013
211218_Smp_1771_A,Dino,1771,Taurine,0.7466818678233202,0.01244469779705533
211218_Smp_1771_B,Dino,1771,Taurine,0.6850133096870622,0.01141688849478436
211218_Smp_1771_C,Dino,1771,Taurine,0.5176991382926477,0.00862831897154412
211218_Smp_2021_A,Dino,2021,Taurine,14.42246151316476,0.11773437969930414
211218_Smp_2021_B,Dino,2021,Taurine,15.141495278475327,0.12360404308959448
211218_Smp_2021_C,Dino,2021,Taurine,4.1859994003828325,0.06976665667304721
211218_Smp_3430_A,Prasinophyte,3430,Taurine,62.657354242063256,1.002517667873012
211218_Smp_3430_B,Prasinophyte,3430,Taurine,60.63317840992855,0.9701308545588568
211218_Smp_3430_C,Prasinophyte,3430,Taurine,62.26640480397641,0.9962624768636226
211218_Smp_449_A,Dino,449,Isethionic acid,0.01409253661305619,2.3487561021760328e-4
211218_Smp_449_B,Dino,449,Isethionic acid,0.01165860253806609,1.943100423011015e-4
211218_Smp_449_C,Dino,449,Isethionic acid,0.01639049315437485,2.7317488590624745e-4
211218_Smp_1314_A,Dino,1314,Isethionic acid,5.682127575945563e-4,9.47021262657594e-6
211218_Smp_1314_B,Dino,1314,Isethionic acid,0.001957972561733,3.2632876028883334e-5
211218_Smp_1314_C,Dino,1314,Isethionic acid,0,0
211218_Smp_1545_A,Prasinophyte,1545,Isethionic acid,3.03826446079921,0.04861223137278737
211218_Smp_1545_B,Prasinophyte,1545,Isethionic acid,3.1609805524158343,0.05057568883865334
211218_Smp_1545_C,Prasinophyte,1545,Isethionic acid,2.902368083937429,0.04643788934299887
211218_Smp_1771_A,Dino,1771,Isethionic acid,0.01695144677372297,2.825241128953829e-4
211218_Smp_1771_B,Dino,1771,Isethionic acid,0.01437604363829888,2.3960072730498135e-4
211218_Smp_1771_C,Dino,1771,Isethionic acid,0.01992925544319603,3.321542573866005e-4
211218_Smp_2021_A,Dino,2021,Isethionic acid,5.325404503120317e-4,4.347268982139034e-6
211218_Smp_2021_B,Dino,2021,Isethionic acid,0.03397286572191224,2.773295160972428e-4
211218_Smp_2021_C,Dino,2021,Isethionic acid,0.02826196940235388,4.7103282337256465e-4
211218_Smp_3430_A,Prasinophyte,3430,Isethionic acid,0.03498376002929783,5.597401604687653e-4
211218_Smp_3430_B,Prasinophyte,3430,Isethionic acid,0.04547167668376488,7.275468269402381e-4
211218_Smp_3430_C,Prasinophyte,3430,Isethionic acid,0.04607923297510646,7.372677276017033e-4
211218_Smp_449_A,Dino,449,Sucrose,0,0
211218_Smp_449_B,Dino,449,Sucrose,0,0
211218_Smp_449_C,Dino,449,Sucrose,0,0
211218_Smp_1314_A,Dino,1314,Sucrose,0.00454418954323692,7.5736492387282e-5
211218_Smp_1314_B,Dino,1314,Sucrose,0.00497343784180955,8.289063069682587e-5
211218_Smp_1314_C,Dino,1314,Sucrose,0.01410730251439749,2.3512170857329165e-4
211218_Smp_1545_A,Prasinophyte,1545,Sucrose,0.01793351512637767,2.8693624202204266e-4
211218_Smp_1545_B,Prasinophyte,1545,Sucrose,0.00356432065090646,5.702913041450345e-5
211218_Smp_1545_C,Prasinophyte,1545,Sucrose,0.0082157291550731,1.3145166648116966e-4
211218_Smp_1771_A,Dino,1771,Sucrose,0.00603731833922116,1.006219723203528e-4
211218_Smp_1771_B,Dino,1771,Sucrose,0.00345480435679079,5.758007261317991e-5
211218_Smp_1771_C,Dino,1771,Sucrose,0.00615761180286444,1.0262686338107408e-4
211218_Smp_2021_A,Dino,2021,Sucrose,0,0
211218_Smp_2021_B,Dino,2021,Sucrose,0,0
211218_Smp_2021_C,Dino,2021,Sucrose,0.00436601490938704,7.276691515645076e-5
211218_Smp_3430_A,Prasinophyte,3430,Sucrose,0,0
211218_Smp_3430_B,Prasinophyte,3430,Sucrose,0,0
211218_Smp_3430_C,Prasinophyte,3430,Sucrose,0,0
211218_Smp_449_A,Dino,449,Trehalose,0.49206545192906337,0.00820109086548438
211218_Smp_449_B,Dino,449,Trehalose,0.4748698988029766,0.00791449831338294
211218_Smp_449_C,Dino,449,Trehalose,0.45674807683823887,0.00761246794730398
211218_Smp_1314_A,Dino,1314,Trehalose,0.00559861271694686,9.331021194911436e-5
211218_Smp_1314_B,Dino,1314,Trehalose,0.00397004626046408,6.616743767440147e-5
211218_Smp_1314_C,Dino,1314,Trehalose,0.00497497354892623,8.291622581543722e-5
211218_Smp_1545_A,Prasinophyte,1545,Trehalose,0.02091253111875544,3.34600497900087e-4
211218_Smp_1545_B,Prasinophyte,1545,Trehalose,0.00329397770381188,5.270364326099015e-5
211218_Smp_1545_C,Prasinophyte,1545,Trehalose,0.00829525623506739,1.3272409976107838e-4
211218_Smp_1771_A,Dino,1771,Trehalose,0.00426688408082167,7.111473468036126e-5
211218_Smp_1771_B,Dino,1771,Trehalose,0.00714926450255282,1.1915440837588044e-4
211218_Smp_1771_C,Dino,1771,Trehalose,0.00384435286974005,6.407254782900085e-5
211218_Smp_2021_A,Dino,2021,Trehalose,1.345114622485323,0.01098052753049243
211218_Smp_2021_B,Dino,2021,Trehalose,1.485592210368328,0.01212728334994553
