Part.SampID,Diss.SampID,Cruise,Region,Compound,compound.name.figure,Part.Conc.nM,Diss.Conc.nM.adj,Total.Conc.nM,Part.Flag,Diss.Flag,Tot.Flag
221006_Smp_S7_C3_D6_B,240415_Smp_S7_C3_D6_B,RC078,PS,Trimethylamine N-oxide,TMAO,4.681338285682568,6.3767574140949,11.058095699777468,NA,NA,NA
221006_Smp_S7_C3_D6_C,240415_Smp_S7_C3_D6_C,RC078,PS,Trimethylamine N-oxide,TMAO,4.355787063960206,5.485924584793399,9.841711648753606,NA,NA,NA
221006_Smp_S8_C1_D1_A_2L,NA,RC078,PS,Trimethylamine N-oxide,TMAO,0.7322430373917989,NA,NA,NA,NA,NA
221006_Smp_S8_C1_D1_A_4L,NA,RC078,PS,Trimethylamine N-oxide,TMAO,0.0667498063176707,NA,NA,NA,NA,NA
221006_Smp_S8_C1_D2_A,NA,RC078,PS,Trimethylamine N-oxide,TMAO,0.32812745026934764,NA,NA,NA,NA,NA
221006_Smp_S1_C1_5m_A,NA,RC078,PS,Taurine,Taurine,8.875477183134038,NA,NA,NA,NA,NA
221006_Smp_S1_C1_5m_B,NA,RC078,PS,Taurine,Taurine,11.68036629653075,NA,NA,NA,NA,NA
221006_Smp_S1_C1_5m_C,NA,RC078,PS,Taurine,Taurine,14.76303447660794,NA,NA,NA,NA,NA
221006_Smp_S1_C1_DCM_A,NA,RC078,PS,Taurine,Taurine,3.5561488627686004,NA,NA,NA,NA,NA
221006_Smp_S1_C1_DCM_B,NA,RC078,PS,Taurine,Taurine,21.520192421853167,NA,NA,NA,NA,NA
221006_Smp_S1_C1_DCM_C,NA,RC078,PS,Taurine,Taurine,11.573558719736363,NA,NA,NA,NA,NA
221006_Smp_S2_C1_SRF_A,NA,RC078,PS,Taurine,Taurine,1.396081503040679,NA,NA,NA,NA,NA
221006_Smp_S2_C1_SRF_B,NA,RC078,PS,Taurine,Taurine,1.6881596094470082,NA,NA,NA,NA,NA
221006_Smp_S2_C1_SRF_C,NA,RC078,PS,Taurine,Taurine,1.837909526408546,NA,NA,NA,NA,NA
221006_Smp_S2_C4_D6_A,240415_Smp_S2_C4_D6_A,RC078,PS,Taurine,Taurine,1.9738453740038453,NA,NA,NA,NA,NA
221006_Smp_S2_C4_D6_B,240415_Smp_S2_C4_D6_B,RC078,PS,Taurine,Taurine,1.4382985617950272,NA,NA,NA,NA,NA
221006_Smp_S2_C4_D6_C,240415_Smp_S2_C4_D6_C,RC078,PS,Taurine,Taurine,1.0480728031765951,NA,NA,NA,NA,NA
221006_Smp_S3_C2_D4_A,240415_Smp_S3_C2_D4_A,RC078,PS,Taurine,Taurine,0.714758449533223,NA,NA,NA,NA,NA
221006_Smp_S3_C2_D4_B,240415_Smp_S3_C2_D4_B,RC078,PS,Taurine,Taurine,1.0250684896708502,NA,NA,NA,NA,NA
221006_Smp_S3_C2_D4_C,240415_Smp_S3_C2_D4_C,RC078,PS,Taurine,Taurine,0.8137802180312916,NA,NA,NA,NA,NA
221006_Smp_S4_C1_D1_A,NA,RC078,PS,Taurine,Taurine,0.6437129648425126,NA,NA,NA,NA,NA
221006_Smp_S4_C1_D1_B,NA,RC078,PS,Taurine,Taurine,0.5799061948687441,NA,NA,NA,NA,NA
221006_Smp_S4_C1_D1_C,NA,RC078,PS,Taurine,Taurine,0.4976864252437339,NA,NA,NA,NA,NA
221006_Smp_S4_C1_D2_A,NA,RC078,PS,Taurine,Taurine,0.9764436153286368,NA,NA,NA,NA,NA
221006_Smp_S4_C1_D2_B,NA,RC078,PS,Taurine,Taurine,1.269991514241176,NA,NA,NA,NA,NA
221006_Smp_S4_C1_D2_C,NA,RC078,PS,Taurine,Taurine,1.1656715326604818,NA,NA,NA,NA,NA
221006_Smp_S4_C2_D3_A,NA,RC078,PS,Taurine,Taurine,0.8066476907170164,NA,NA,NA,NA,NA
221006_Smp_S4_C2_D3_B,NA,RC078,PS,Taurine,Taurine,1.0716492648783584,NA,NA,NA,NA,NA
221006_Smp_S4_C2_D3_C,NA,RC078,PS,Taurine,Taurine,1.5347019088828016,NA,NA,NA,NA,NA
221006_Smp_S4_C2_D4_A,NA,RC078,PS,Taurine,Taurine,1.7332802241879512,NA,NA,NA,NA,NA
221006_Smp_S4_C2_D4_B,NA,RC078,PS,Taurine,Taurine,1.8622879804855397,NA,NA,NA,NA,NA
221006_Smp_S4_C2_D4_C,NA,RC078,PS,Taurine,Taurine,0.9956512478464488,NA,NA,NA,NA,NA
221006_Smp_S5_C3_D2_A,240415_Smp_S5_C3_D2_A,RC078,PS,Taurine,Taurine,3.397752048664099,NA,NA,NA,NA,NA
221006_Smp_S5_C3_D2_B,240415_Smp_S5_C3_D2_B,RC078,PS,Taurine,Taurine,4.0705718254724115,NA,NA,NA,NA,NA
221006_Smp_S5_C3_D2_C,240415_Smp_S5_C3_D2_C,RC078,PS,Taurine,Taurine,6.343165233732676,NA,NA,NA,NA,NA
221006_Smp_S5_C3_D3_A,240415_Smp_S5_C3_D3_A,RC078,PS,Taurine,Taurine,1.416408636324898,NA,NA,NA,NA,NA
221006_Smp_S5_C3_D3_B,240415_Smp_S5_C3_D3_B,RC078,PS,Taurine,Taurine,5.248078609802789,NA,NA,NA,NA,NA
221006_Smp_S5_C3_D3_C,240415_Smp_S5_C3_D3_C,RC078,PS,Taurine,Taurine,3.823215693512864,NA,NA,NA,NA,NA
221006_Smp_S6_C1_D1_A,240415_Smp_S6_C1_D1_A,RC078,PS,Taurine,Taurine,20.199362917270538,NA,NA,NA,NA,NA
221006_Smp_S6_C1_D1_B,240415_Smp_S6_C1_D1_B,RC078,PS,Taurine,Taurine,12.979190173777862,NA,NA,NA,NA,NA
221006_Smp_S6_C1_D1_C,240415_Smp_S6_C1_D1_C,RC078,PS,Taurine,Taurine,19.345261682174986,NA,NA,NA,NA,NA
221006_Smp_S6_C1_D2_A,240415_Smp_S6_C1_D2_A,RC078,PS,Taurine,Taurine,4.3947456273405585,NA,NA,NA,NA,NA
221006_Smp_S6_C1_D2_B,240415_Smp_S6_C1_D2_B,RC078,PS,Taurine,Taurine,4.979859542572779,NA,NA,NA,NA,NA
221006_Smp_S6_C1_D2_C,240415_Smp_S6_C1_D2_C,RC078,PS,Taurine,Taurine,5.584457373222459,NA,NA,NA,NA,NA
221006_Smp_S7_C3_D5_A,240415_Smp_S7_C3_D5_A,RC078,PS,Taurine,Taurine,13.542731816809567,NA,NA,NA,NA,NA
221006_Smp_S7_C3_D5_B,240415_Smp_S7_C3_D5_B,RC078,PS,Taurine,Taurine,9.898922901632522,NA,NA,NA,NA,NA
221006_Smp_S7_C3_D5_C,240415_Smp_S7_C3_D5_C,RC078,PS,Taurine,Taurine,8.846501361072091,NA,NA,NA,NA,NA
221006_Smp_S7_C3_D6_A,240415_Smp_S7_C3_D6_A,RC078,PS,Taurine,Taurine,14.43306499073786,NA,NA,NA,NA,NA
221006_Smp_S7_C3_D6_B,240415_Smp_S7_C3_D6_B,RC078,PS,Taurine,Taurine,12.494304233632883,NA,NA,NA,NA,NA
221006_Smp_S7_C3_D6_C,240415_Smp_S7_C3_D6_C,RC078,PS,Taurine,Taurine,15.179337451527983,NA,NA,NA,NA,NA
221006_Smp_S8_C1_D1_A_2L,NA,RC078,PS,Taurine,Taurine,1.1588969647357357,NA,NA,NA,NA,NA
221006_Smp_S8_C1_D1_A_4L,NA,RC078,PS,Taurine,Taurine,1.4088220285851265,NA,NA,NA,NA,NA
221006_Smp_S8_C1_D2_A,NA,RC078,PS,Taurine,Taurine,0.4390575783416878,NA,NA,NA,NA,NA
221006_Smp_S1_C1_5m_A,NA,RC078,PS,Isethionic acid,Isethionic acid,79.14406715629462,NA,NA,NA,NA,NA
221006_Smp_S1_C1_5m_B,NA,RC078,PS,Isethionic acid,Isethionic acid,96.60686614632652,NA,NA,NA,NA,NA
221006_Smp_S1_C1_5m_C,NA,RC078,PS,Isethionic acid,Isethionic acid,126.0099609895776,NA,NA,NA,NA,NA
221006_Smp_S1_C1_DCM_A,NA,RC078,PS,Isethionic acid,Isethionic acid,37.955663870568955,NA,NA,NA,NA,NA
221006_Smp_S1_C1_DCM_B,NA,RC078,PS,Isethionic acid,Isethionic acid,252.11764347183905,NA,NA,NA,NA,NA
221006_Smp_S1_C1_DCM_C,NA,RC078,PS,Isethionic acid,Isethionic acid,138.91197602372503,NA,NA,NA,NA,NA
221006_Smp_S2_C1_SRF_A,NA,RC078,PS,Isethionic acid,Isethionic acid,2.2027896012489765,NA,NA,NA,NA,NA
221006_Smp_S2_C1_SRF_B,NA,RC078,PS,Isethionic acid,Isethionic acid,2.4807485229856394,NA,NA,NA,NA,NA
221006_Smp_S2_C1_SRF_C,NA,RC078,PS,Isethionic acid,Isethionic acid,2.3614941171808517,NA,NA,NA,NA,NA
221006_Smp_S2_C4_D6_A,240415_Smp_S2_C4_D6_A,RC078,PS,Isethionic acid,Isethionic acid,4.802989783874989,NA,NA,NA,NA,NA
221006_Smp_S2_C4_D6_B,240415_Smp_S2_C4_D6_B,RC078,PS,Isethionic acid,Isethionic acid,2.975414287069099,NA,NA,NA,NA,NA
221006_Smp_S2_C4_D6_C,240415_Smp_S2_C4_D6_C,RC078,PS,Isethionic acid,Isethionic acid,2.3826659387779223,NA,NA,NA,NA,NA
221006_Smp_S3_C2_D4_A,240415_Smp_S3_C2_D4_A,RC078,PS,Isethionic acid,Isethionic acid,0.44725460117502935,NA,NA,NA,NA,NA
221006_Smp_S3_C2_D4_B,240415_Smp_S3_C2_D4_B,RC078,PS,Isethionic acid,Isethionic acid,0.6954621002720213,NA,NA,NA,NA,NA
221006_Smp_S3_C2_D4_C,240415_Smp_S3_C2_D4_C,RC078,PS,Isethionic acid,Isethionic acid,0.4544822449821005,NA,NA,NA,NA,NA
221006_Smp_S4_C1_D1_A,NA,RC078,PS,Isethionic acid,Isethionic acid,0.4301962590592285,NA,NA,NA,NA,NA
221006_Smp_S4_C1_D1_B,NA,RC078,PS,Isethionic acid,Isethionic acid,0.4575498237484637,NA,NA,NA,NA,NA
221006_Smp_S4_C1_D1_C,NA,RC078,PS,Isethionic acid,Isethionic acid,0.32947957597662414,NA,NA,NA,NA,NA
221006_Smp_S4_C1_D2_A,NA,RC078,PS,Isethionic acid,Isethionic acid,1.0735174873930189,NA,NA,NA,NA,NA
221006_Smp_S4_C1_D2_B,NA,RC078,PS,Isethionic acid,Isethionic acid,1.4803533295805504,NA,NA,NA,NA,NA
221006_Smp_S4_C1_D2_C,NA,RC078,PS,Isethionic acid,Isethionic acid,1.7104293249465607,NA,NA,NA,NA,NA
221006_Smp_S4_C2_D3_A,NA,RC078,PS,Isethionic acid,Isethionic acid,0.7541453162026117,NA,NA,NA,NA,NA
221006_Smp_S4_C2_D3_B,NA,RC078,PS,Isethionic acid,Isethionic acid,2.0638505250302837,NA,NA,NA,NA,NA
221006_Smp_S4_C2_D3_C,NA,RC078,PS,Isethionic acid,Isethionic acid,3.069611398544483,NA,NA,NA,NA,NA
221006_Smp_S4_C2_D4_A,NA,RC078,PS,Isethionic acid,Isethionic acid,3.0867130610080045,NA,NA,NA,NA,NA
221006_Smp_S4_C2_D4_B,NA,RC078,PS,Isethionic acid,Isethionic acid,4.1892739109563575,NA,NA,NA,NA,NA
221006_Smp_S4_C2_D4_C,NA,RC078,PS,Isethionic acid,Isethionic acid,1.2911309373172044,NA,NA,NA,NA,NA
221006_Smp_S5_C3_D2_A,240415_Smp_S5_C3_D2_A,RC078,PS,Isethionic acid,Isethionic acid,7.585143286064697,NA,NA,NA,NA,NA
221006_Smp_S5_C3_D2_B,240415_Smp_S5_C3_D2_B,RC078,PS,Isethionic acid,Isethionic acid,12.831893589390136,NA,NA,NA,NA,NA
221006_Smp_S5_C3_D2_C,240415_Smp_S5_C3_D2_C,RC078,PS,Isethionic acid,Isethionic acid,24.42063903577549,NA,NA,NA,NA,NA
221006_Smp_S5_C3_D3_A,240415_Smp_S5_C3_D3_A,RC078,PS,Isethionic acid,Isethionic acid,0.8144832469712132,NA,NA,NA,NA,NA
221006_Smp_S5_C3_D3_B,240415_Smp_S5_C3_D3_B,RC078,PS,Isethionic acid,Isethionic acid,20.11740219313791,NA,NA,NA,NA,NA
221006_Smp_S5_C3_D3_C,240415_Smp_S5_C3_D3_C,RC078,PS,Isethionic acid,Isethionic acid,14.23888789176482,NA,NA,NA,NA,NA
221006_Smp_S6_C1_D1_A,240415_Smp_S6_C1_D1_A,RC078,PS,Isethionic acid,Isethionic acid,372.7996285932149,NA,NA,NA,NA,NA
221006_Smp_S6_C1_D1_B,240415_Smp_S6_C1_D1_B,RC078,PS,Isethionic acid,Isethionic acid,379.5739760642001,NA,NA,NA,NA,NA
221006_Smp_S6_C1_D1_C,240415_Smp_S6_C1_D1_C,RC078,PS,Isethionic acid,Isethionic acid,324.7706467111267,NA,NA,NA,NA,NA
221006_Smp_S6_C1_D2_A,240415_Smp_S6_C1_D2_A,RC078,PS,Isethionic acid,Isethionic acid,196.3083522528176,NA,NA,NA,NA,NA
221006_Smp_S6_C1_D2_B,240415_Smp_S6_C1_D2_B,RC078,PS,Isethionic acid,Isethionic acid,168.65518145199644,NA,NA,NA,NA,NA
221006_Smp_S6_C1_D2_C,240415_Smp_S6_C1_D2_C,RC078,PS,Isethionic acid,Isethionic acid,187.34022511548991,NA,NA,NA,NA,NA
221006_Smp_S7_C3_D5_A,240415_Smp_S7_C3_D5_A,RC078,PS,Isethionic acid,Isethionic acid,160.80083539039657,NA,NA,NA,NA,NA
221006_Smp_S7_C3_D5_B,240415_Smp_S7_C3_D5_B,RC078,PS,Isethionic acid,Isethionic acid,125.74284780954336,NA,NA,NA,NA,NA
221006_Smp_S7_C3_D5_C,240415_Smp_S7_C3_D5_C,RC078,PS,Isethionic acid,Isethionic acid,94.99666482135336,NA,NA,NA,NA,NA
221006_Smp_S7_C3_D6_A,240415_Smp_S7_C3_D6_A,RC078,PS,Isethionic acid,Isethionic acid,93.9053837130835,NA,NA,NA,NA,NA
221006_Smp_S7_C3_D6_B,240415_Smp_S7_C3_D6_B,RC078,PS,Isethionic acid,Isethionic acid,183.87861622242409,NA,NA,NA,NA,NA
221006_Smp_S7_C3_D6_C,240415_Smp_S7_C3_D6_C,RC078,PS,Isethionic acid,Isethionic acid,181.13622913140728,NA,NA,NA,NA,NA
221006_Smp_S8_C1_D1_A_2L,NA,RC078,PS,Isethionic acid,Isethionic acid,4.35565958083263,NA,NA,NA,NA,NA
221006_Smp_S8_C1_D1_A_4L,NA,RC078,PS,Isethionic acid,Isethionic acid,5.992981001130891,NA,NA,NA,NA,NA
221006_Smp_S8_C1_D2_A,NA,RC078,PS,Isethionic acid,Isethionic acid,0.9488519456615354,NA,NA,NA,NA,NA
221006_Smp_S1_C1_5m_A,NA,RC078,PS,"(R)-2,3-Dihydroxypropane-1-sulfonate",DHPS,1.5962049038013753,NA,NA,NA,NA,NA
221006_Smp_S1_C1_5m_B,NA,RC078,PS,"(R)-2,3-Dihydroxypropane-1-sulfonate",DHPS,1.493494334595849,NA,NA,NA,NA,NA
221006_Smp_S1_C1_5m_C,NA,RC078,PS,"(R)-2,3-Dihydroxypropane-1-sulfonate",DHPS,1.769127697204966,NA,NA,NA,NA,NA
221006_Smp_S1_C1_DCM_A,NA,RC078,PS,"(R)-2,3-Dihydroxypropane-1-sulfonate",DHPS,0.5191802171780961,NA,NA,NA,NA,NA
221006_Smp_S1_C1_DCM_B,NA,RC078,PS,"(R)-2,3-Dihydroxypropane-1-sulfonate",DHPS,2.683754458517974,NA,NA,NA,NA,NA
221006_Smp_S1_C1_DCM_C,NA,RC078,PS,"(R)-2,3-Dihydroxypropane-1-sulfonate",DHPS,1.9598821528486103,NA,NA,NA,NA,NA
221006_Smp_S2_C1_SRF_A,NA,RC078,PS,"(R)-2,3-Dihydroxypropane-1-sulfonate",DHPS,1.3197322210896898,NA,NA,NA,NA,NA
221006_Smp_S2_C1_SRF_B,NA,RC078,PS,"(R)-2,3-Dihydroxypropane-1-sulfonate",DHPS,1.2047996278130269,NA,NA,NA,NA,NA
221006_Smp_S2_C1_SRF_C,NA,RC078,PS,"(R)-2,3-Dihydroxypropane-1-sulfonate",DHPS,1.4495863159065074,NA,NA,NA,NA,NA
221006_Smp_S2_C4_D6_A,240415_Smp_S2_C4_D6_A,RC078,PS,"(R)-2,3-Dihydroxypropane-1-sulfonate",DHPS,0.9794643637194104,NA,NA,NA,NA,NA
221006_Smp_S2_C4_D6_B,240415_Smp_S2_C4_D6_B,RC078,PS,"(R)-2,3-Dihydroxypropane-1-sulfonate",DHPS,1.5295386205632158,NA,NA,NA,NA,NA
221006_Smp_S2_C4_D6_C,240415_Smp_S2_C4_D6_C,RC078,PS,"(R)-2,3-Dihydroxypropane-1-sulfonate",DHPS,1.033216379172886,NA,NA,NA,NA,NA
221006_Smp_S3_C2_D4_A,240415_Smp_S3_C2_D4_A,RC078,PS,"(R)-2,3-Dihydroxypropane-1-sulfonate",DHPS,1.0976199799805877,NA,NA,NA,NA,NA
221006_Smp_S3_C2_D4_B,240415_Smp_S3_C2_D4_B,RC078,PS,"(R)-2,3-Dihydroxypropane-1-sulfonate",DHPS,1.3060393446920775,NA,NA,NA,NA,NA
221006_Smp_S3_C2_D4_C,240415_Smp_S3_C2_D4_C,RC078,PS,"(R)-2,3-Dihydroxypropane-1-sulfonate",DHPS,1.0284048497526463,NA,NA,NA,NA,NA
221006_Smp_S4_C1_D1_A,NA,RC078,PS,"(R)-2,3-Dihydroxypropane-1-sulfonate",DHPS,0.7870910069105957,NA,NA,NA,NA,NA
221006_Smp_S4_C1_D1_B,NA,RC078,PS,"(R)-2,3-Dihydroxypropane-1-sulfonate",DHPS,0.902166012548452,NA,NA,NA,NA,NA
221006_Smp_S4_C1_D1_C,NA,RC078,PS,"(R)-2,3-Dihydroxypropane-1-sulfonate",DHPS,0.8711218001149506,NA,NA,NA,NA,NA
221006_Smp_S4_C1_D2_A,NA,RC078,PS,"(R)-2,3-Dihydroxypropane-1-sulfonate",DHPS,3.367602135904956,NA,NA,NA,NA,NA
221006_Smp_S4_C1_D2_B,NA,RC078,PS,"(R)-2,3-Dihydroxypropane-1-sulfonate",DHPS,3.896370899526574,NA,NA,NA,NA,NA
221006_Smp_S4_C1_D2_C,NA,RC078,PS,"(R)-2,3-Dihydroxypropane-1-sulfonate",DHPS,4.270837617968269,NA,NA,NA,NA,NA
221006_Smp_S4_C2_D3_A,NA,RC078,PS,"(R)-2,3-Dihydroxypropane-1-sulfonate",DHPS,2.4386869074172033,NA,NA,NA,NA,NA
221006_Smp_S4_C2_D3_B,NA,RC078,PS,"(R)-2,3-Dihydroxypropane-1-sulfonate",DHPS,2.4802635258225543,NA,NA,NA,NA,NA
221006_Smp_S4_C2_D3_C,NA,RC078,PS,"(R)-2,3-Dihydroxypropane-1-sulfonate",DHPS,2.888397864885131,NA,NA,NA,NA,NA
221006_Smp_S4_C2_D4_A,NA,RC078,PS,"(R)-2,3-Dihydroxypropane-1-sulfonate",DHPS,2.603492252181025,NA,NA,NA,NA,NA
221006_Smp_S4_C2_D4_B,NA,RC078,PS,"(R)-2,3-Dihydroxypropane-1-sulfonate",DHPS,3.0807303235763617,NA,NA,NA,NA,NA
221006_Smp_S4_C2_D4_C,NA,RC078,PS,"(R)-2,3-Dihydroxypropane-1-sulfonate",DHPS,3.135910986926087,NA,NA,NA,NA,NA
221006_Smp_S5_C3_D2_A,240415_Smp_S5_C3_D2_A,RC078,PS,"(R)-2,3-Dihydroxypropane-1-sulfonate",DHPS,5.500637250389723,NA,NA,NA,NA,NA
221006_Smp_S5_C3_D2_B,240415_Smp_S5_C3_D2_B,RC078,PS,"(R)-2,3-Dihydroxypropane-1-sulfonate",DHPS,8.349759846552324,NA,NA,NA,NA,NA
221006_Smp_S5_C3_D2_C,240415_Smp_S5_C3_D2_C,RC078,PS,"(R)-2,3-Dihydroxypropane-1-sulfonate",DHPS,16.60054531565955,NA,NA,NA,NA,NA
221006_Smp_S5_C3_D3_A,240415_Smp_S5_C3_D3_A,RC078,PS,"(R)-2,3-Dihydroxypropane-1-sulfonate",DHPS,0.9802955457441666,NA,NA,NA,NA,NA
221006_Smp_S5_C3_D3_B,240415_Smp_S5_C3_D3_B,RC078,PS,"(R)-2,3-Dihydroxypropane-1-sulfonate",DHPS,8.31163653051592,NA,NA,NA,NA,NA
221006_Smp_S5_C3_D3_C,240415_Smp_S5_C3_D3_C,RC078,PS,"(R)-2,3-Dihydroxypropane-1-sulfonate",DHPS,10.56684997044241,NA,NA,NA,NA,NA
221006_Smp_S6_C1_D1_A,240415_Smp_S6_C1_D1_A,RC078,PS,"(R)-2,3-Dihydroxypropane-1-sulfonate",DHPS,1.2801287747009285,NA,NA,NA,NA,NA
221006_Smp_S6_C1_D1_B,240415_Smp_S6_C1_D1_B,RC078,PS,"(R)-2,3-Dihydroxypropane-1-sulfonate",DHPS,1.253826433575647,NA,NA,NA,NA,NA
221006_Smp_S6_C1_D1_C,240415_Smp_S6_C1_D1_C,RC078,PS,"(R)-2,3-Dihydroxypropane-1-sulfonate",DHPS,2.7358481123043776,NA,NA,NA,NA,NA
221006_Smp_S6_C1_D2_A,240415_Smp_S6_C1_D2_A,RC078,PS,"(R)-2,3-Dihydroxypropane-1-sulfonate",DHPS,4.028259609195195,NA,NA,NA,NA,NA
221006_Smp_S6_C1_D2_B,240415_Smp_S6_C1_D2_B,RC078,PS,"(R)-2,3-Dihydroxypropane-1-sulfonate",DHPS,2.3227760629712835,NA,NA,NA,NA,NA
221006_Smp_S6_C1_D2_C,240415_Smp_S6_C1_D2_C,RC078,PS,"(R)-2,3-Dihydroxypropane-1-sulfonate",DHPS,2.037541130070679,NA,NA,NA,NA,NA
221006_Smp_S7_C3_D5_A,240415_Smp_S7_C3_D5_A,RC078,PS,"(R)-2,3-Dihydroxypropane-1-sulfonate",DHPS,7.070836476233702,NA,NA,NA,NA,NA
221006_Smp_S7_C3_D5_B,240415_Smp_S7_C3_D5_B,RC078,PS,"(R)-2,3-Dihydroxypropane-1-sulfonate",DHPS,5.87559906003675,NA,NA,NA,NA,NA
221006_Smp_S7_C3_D5_C,240415_Smp_S7_C3_D5_C,RC078,PS,"(R)-2,3-Dihydroxypropane-1-sulfonate",DHPS,3.670260696753713,NA,NA,NA,NA,NA
221006_Smp_S7_C3_D6_A,240415_Smp_S7_C3_D6_A,RC078,PS,"(R)-2,3-Dihydroxypropane-1-sulfonate",DHPS,9.503675407292372,NA,NA,NA,NA,NA
221006_Smp_S7_C3_D6_B,240415_Smp_S7_C3_D6_B,RC078,PS,"(R)-2,3-Dihydroxypropane-1-sulfonate",DHPS,8.622719055458045,NA,NA,NA,NA,NA
221006_Smp_S7_C3_D6_C,240415_Smp_S7_C3_D6_C,RC078,PS,"(R)-2,3-Dihydroxypropane-1-sulfonate",DHPS,9.017498381232947,NA,NA,NA,NA,NA
221006_Smp_S8_C1_D1_A_2L,NA,RC078,PS,"(R)-2,3-Dihydroxypropane-1-sulfonate",DHPS,0.284439833392187,NA,NA,NA,NA,NA
221006_Smp_S8_C1_D1_A_4L,NA,RC078,PS,"(R)-2,3-Dihydroxypropane-1-sulfonate",DHPS,0.7322436211450247,NA,NA,NA,NA,NA
221006_Smp_S8_C1_D2_A,NA,RC078,PS,"(R)-2,3-Dihydroxypropane-1-sulfonate",DHPS,0.28067032646989315,NA,NA,NA,NA,NA
221006_Smp_S1_C1_5m_A,NA,RC078,PS,Sucrose,Sucrose,1.23059833091264,NA,NA,NA,NA,NA
221006_Smp_S1_C1_5m_B,NA,RC078,PS,Sucrose,Sucrose,1.4193396848817448,NA,NA,NA,NA,NA
221006_Smp_S1_C1_5m_C,NA,RC078,PS,Sucrose,Sucrose,1.6129077155493527,NA,NA,NA,NA,NA
221006_Smp_S1_C1_DCM_A,NA,RC078,PS,Sucrose,Sucrose,0.3337269183345241,NA,NA,Flag,NA,Flag
221006_Smp_S1_C1_DCM_B,NA,RC078,PS,Sucrose,Sucrose,4.108208021305164,NA,NA,NA,NA,NA
221006_Smp_S1_C1_DCM_C,NA,RC078,PS,Sucrose,Sucrose,1.2433526005314417,NA,NA,NA,NA,NA
221006_Smp_S2_C1_SRF_A,NA,RC078,PS,Sucrose,Sucrose,0.07852639184204281,NA,NA,Flag,NA,Flag
221006_Smp_S2_C1_SRF_B,NA,RC078,PS,Sucrose,Sucrose,0.12488773228634607,NA,NA,Flag,NA,Flag
221006_Smp_S2_C1_SRF_C,NA,RC078,PS,Sucrose,Sucrose,0.09273670406075288,NA,NA,Flag,NA,Flag
221006_Smp_S2_C4_D6_A,240415_Smp_S2_C4_D6_A,RC078,PS,Sucrose,Sucrose,0.14738881232266865,NA,NA,Flag,NA,Flag
221006_Smp_S2_C4_D6_B,240415_Smp_S2_C4_D6_B,RC078,PS,Sucrose,Sucrose,0.17907348616714514,NA,NA,Flag,NA,Flag
221006_Smp_S2_C4_D6_C,240415_Smp_S2_C4_D6_C,RC078,PS,Sucrose,Sucrose,0.18026506730895905,NA,NA,Flag,NA,Flag
221006_Smp_S3_C2_D4_A,240415_Smp_S3_C2_D4_A,RC078,PS,Sucrose,Sucrose,0.20052242626010888,NA,NA,NA,NA,NA
221006_Smp_S3_C2_D4_B,240415_Smp_S3_C2_D4_B,RC078,PS,Sucrose,Sucrose,0.2401985902375025,NA,NA,Flag,NA,Flag
221006_Smp_S3_C2_D4_C,240415_Smp_S3_C2_D4_C,RC078,PS,Sucrose,Sucrose,0.2970312245861351,NA,NA,NA,NA,NA
221006_Smp_S4_C1_D1_A,NA,RC078,PS,Sucrose,Sucrose,0.33511405591072546,NA,NA,NA,NA,NA
221006_Smp_S4_C1_D1_B,NA,RC078,PS,Sucrose,Sucrose,0.11672707689014052,NA,NA,Flag,NA,Flag
221006_Smp_S4_C1_D1_C,NA,RC078,PS,Sucrose,Sucrose,0.7774559062342112,NA,NA,NA,NA,NA
221006_Smp_S4_C1_D2_A,NA,RC078,PS,Sucrose,Sucrose,0.04027187951993419,NA,NA,Flag,NA,Flag
221006_Smp_S4_C1_D2_B,NA,RC078,PS,Sucrose,Sucrose,0.0978512937049666,NA,NA,Flag,NA,Flag
221006_Smp_S4_C1_D2_C,NA,RC078,PS,Sucrose,Sucrose,0.07710167722069367,NA,NA,Flag,NA,Flag
221006_Smp_S4_C2_D3_A,NA,RC078,PS,Sucrose,Sucrose,0.18078361205348892,NA,NA,NA,NA,NA
221006_Smp_S4_C2_D3_B,NA,RC078,PS,Sucrose,Sucrose,0.06000509209255771,NA,NA,Flag,NA,Flag
221006_Smp_S4_C2_D3_C,NA,RC078,PS,Sucrose,Sucrose,0.22613430811116725,NA,NA,Flag,NA,Flag
221006_Smp_S4_C2_D4_A,NA,RC078,PS,Sucrose,Sucrose,0.30510253402650134,NA,NA,NA,NA,NA
221006_Smp_S4_C2_D4_B,NA,RC078,PS,Sucrose,Sucrose,0.2381854874177542,NA,NA,Flag,NA,Flag
221006_Smp_S4_C2_D4_C,NA,RC078,PS,Sucrose,Sucrose,0.08931355948845604,NA,NA,Flag,NA,Flag
221006_Smp_S5_C3_D2_A,240415_Smp_S5_C3_D2_A,RC078,PS,Sucrose,Sucrose,1.1316849699418547,NA,NA,NA,NA,NA
221006_Smp_S5_C3_D2_B,240415_Smp_S5_C3_D2_B,RC078,PS,Sucrose,Sucrose,1.0469290258983837,NA,NA,NA,NA,NA
221006_Smp_S5_C3_D2_C,240415_Smp_S5_C3_D2_C,RC078,PS,Sucrose,Sucrose,1.6410388879315374,NA,NA,NA,NA,NA
221006_Smp_S5_C3_D3_A,240415_Smp_S5_C3_D3_A,RC078,PS,Sucrose,Sucrose,0.19713014981531765,NA,NA,Flag,NA,Flag
